UNIX Timestamp,ECG,HR,RR,Marker,time,norm_time
1787807631306474152,0.424,84.0,,,1787807631306474152,0.0
1787807631314167266,1.068,,,,1787807631314167266,0.0007693114
1787807631321860380,1.213,,,,1787807631321860380,0.0015386228
1787807631329553494,0.188,,,,1787807631329553494,0.0023079342
1787807631337246608,-0.872,,,,1787807631337246608,0.0030772456
1787807631344939722,-0.676,,,,1787807631344939722,0.003846557
1787807631352632836,-0.129,,,,1787807631352632836,0.0046158684
1787807631360325950,-0.116,,,,1787807631360325950,0.0053851798
1787807631368019064,-0.109,,,,1787807631368019064,0.0061544912
1787807631375712178,0.05,,,,1787807631375712178,0.0069238026
1787807631383405292,0.078,,,,1787807631383405292,0.007693114
1787807631391098406,0.081,,,,1787807631391098406,0.0084624254
1787807631398791520,0.132,,,,1787807631398791520,0.0092317368
1787807631406484634,0.144,,,,1787807631406484634,0.0100010482
1787807631414177748,0.147,,,,1787807631414177748,0.0107703596
1787807631421870862,0.17,,,,1787807631421870862,0.011539671
1787807631429563976,0.19,,,,1787807631429563976,0.0123089824
1787807631437257090,0.198,,,,1787807631437257090,0.0130782938
1787807631444950204,0.216,,,,1787807631444950204,0.0138476052
1787807631452643318,0.246,,,,1787807631452643318,0.0146169166
1787807631460336432,0.264,,,,1787807631460336432,0.015386228
1787807631468029546,0.287,,,,1787807631468029546,0.0161555394
1787807631475722660,0.312,,,,1787807631475722660,0.0169248508
1787807631483415774,0.33,,,,1787807631483415774,0.0176941622
1787807631491108888,0.353,,,,1787807631491108888,0.0184634736
1787807631498802002,0.363,,,,1787807631498802002,0.019232785
1787807631506495116,0.371,,,,1787807631506495116,0.0200020964
1787807631514188230,0.376,,,,1787807631514188230,0.0207714078
1787807631521881344,0.358,,,,1787807631521881344,0.0215407192
1787807631529574458,0.33,,,,1787807631529574458,0.0223100306
1787807631537267572,0.3,,,,1787807631537267572,0.023079342
1787807631544960686,0.267,,,,1787807631544960686,0.0238486534
1787807631552653800,0.228,,,,1787807631552653800,0.0246179648
1787807631560346914,0.17,,,,1787807631560346914,0.0253872762
1787807631568040028,0.106,,,,1787807631568040028,0.0261565876
1787807631575733142,0.045,,,,1787807631575733142,0.026925899
1787807631583426256,-0.012,,,,1787807631583426256,0.0276952104
1787807631591119370,-0.053,,,,1787807631591119370,0.0284645218
1787807631598812484,-0.094,,,,1787807631598812484,0.0292338332
1787807631606505598,-0.124,,,,1787807631606505598,0.0300031446
1787807631614198712,-0.132,,,,1787807631614198712,0.030772456
1787807631621891826,-0.139,,,,1787807631621891826,0.0315417674
1787807631629584940,-0.139,,,,1787807631629584940,0.0323110788
1787807631637278054,-0.134,,,,1787807631637278054,0.0330803902
1787807631644971168,-0.127,,,,1787807631644971168,0.0338497016
1787807631652664282,-0.111,,,,1787807631652664282,0.034619013
1787807631660357396,-0.104,,,,1787807631660357396,0.0353883244
1787807631668050510,-0.096,,,,1787807631668050510,0.0361576358
1787807631675743624,-0.089,,,,1787807631675743624,0.0369269472
1787807631683436738,-0.086,,,,1787807631683436738,0.0376962586
1787807631691129852,-0.073,,,,1787807631691129852,0.03846557
1787807631698822966,-0.063,,,,1787807631698822966,0.0392348814
1787807631706516080,-0.048,,,,1787807631706516080,0.0400041928
1787807631714209194,-0.027,,,,1787807631714209194,0.0407735042
1787807631721902308,-0.027,,,,1787807631721902308,0.0415428156
1787807631729595422,-0.027,,,,1787807631729595422,0.042312127
1787807631737288536,-0.03,,,,1787807631737288536,0.0430814384
1787807631744981650,-0.033,,,,1787807631744981650,0.0438507498
1787807631752674764,-0.027,,,,1787807631752674764,0.0446200612
1787807631760367878,-0.03,,,,1787807631760367878,0.0453893726
1787807631768060992,-0.033,,,,1787807631768060992,0.046158684
1787807631775754106,-0.033,,,,1787807631775754106,0.0469279954
1787807631783447220,-0.043,,,,1787807631783447220,0.0476973068
1787807631791140334,-0.04,,,,1787807631791140334,0.0484666182
1787807631798833448,-0.038,,,,1787807631798833448,0.0492359296
1787807631806526562,-0.038,,,,1787807631806526562,0.050005241
1787807631814219676,-0.04,,,,1787807631814219676,0.0507745524
1787807631821912790,-0.05,,,,1787807631821912790,0.0515438638
1787807631829605904,-0.043,,,,1787807631829605904,0.0523131752
1787807631837299018,-0.035,,,,1787807631837299018,0.0530824866
1787807631844992132,-0.035,,,,1787807631844992132,0.053851798
1787807631852685246,-0.03,,,,1787807631852685246,0.0546211094
1787807631860378360,-0.027,,,,1787807631860378360,0.0553904208
1787807631868071476,-0.027,,,,1787807631868071476,0.0561597324
1787807631875765008,-0.03,,,,1787807631875765008,0.0569290856
1787807631883458540,-0.035,,,,1787807631883458540,0.0576984388
1787807631891152072,-0.03,,,,1787807631891152072,0.058467792
1787807631898845604,-0.005,,,,1787807631898845604,0.0592371452
1787807631906539136,0.045,,,,1787807631906539136,0.0600064984
1787807631914232668,0.078,,,,1787807631914232668,0.0607758516
1787807631921926200,0.071,,,,1787807631921926200,0.0615452048
1787807631929619732,0.081,,,,1787807631929619732,0.062314558
1787807631937313264,0.086,,,,1787807631937313264,0.0630839112
1787807631945006796,0.05,,,,1787807631945006796,0.0638532644
1787807631952700328,0.03,,,,1787807631952700328,0.0646226176
1787807631960393860,0.03,,,,1787807631960393860,0.0653919708
1787807631968087392,0.033,,,,1787807631968087392,0.066161324
1787807631975780924,0.033,,695.0,,1787807631975780924,0.0669306772
1787807631983474456,0.033,,,,1787807631983474456,0.0677000304
1787807631991167988,0.038,,,,1787807631991167988,0.0684693836
1787807631998861520,0.035,,,,1787807631998861520,0.0692387368
1787807632006555052,0.025,,,,1787807632006555052,0.07000809
1787807632014248584,0.012,,,,1787807632014248584,0.0707774432
1787807632021942116,0.058,,,,1787807632021942116,0.0715467964
1787807632029635648,0.414,,,,1787807632029635648,0.0723161496
1787807632037329180,1.065,,,,1787807632037329180,0.0730855028
1787807632045022712,1.213,,,,1787807632045022712,0.073854856
1787807632052716244,0.203,,,,1787807632052716244,0.0746242092
1787807632060409776,-0.836,,,,1787807632060409776,0.0753935624
1787807632068103308,-0.661,,,,1787807632068103308,0.0761629156
1787807632075796840,-0.15,,,,1787807632075796840,0.0769322688
1787807632083490372,-0.134,,,,1787807632083490372,0.077701622
1787807632091183904,-0.119,,,,1787807632091183904,0.0784709752
1787807632098877436,0.017,,,,1787807632098877436,0.0792403284
1787807632106570968,0.04,,,,1787807632106570968,0.0800096816
1787807632114264500,0.053,,,,1787807632114264500,0.0807790348
1787807632121958032,0.101,,,,1787807632121958032,0.081548388
1787807632129651564,0.116,,,,1787807632129651564,0.0823177412
1787807632137345096,0.116,,,,1787807632137345096,0.0830870944
1787807632145038628,0.137,,,,1787807632145038628,0.0838564476
1787807632152732160,0.157,,,,1787807632152732160,0.0846258008
1787807632160425692,0.165,,,,1787807632160425692,0.085395154
1787807632168119224,0.183,,,,1787807632168119224,0.0861645072
1787807632175812756,0.205,,,,1787807632175812756,0.0869338604
1787807632183506288,0.221,,,,1787807632183506288,0.0877032136
1787807632191199820,0.249,,,,1787807632191199820,0.0884725668
1787807632198893352,0.279,,,,1787807632198893352,0.08924192
1787807632206586884,0.307,,,,1787807632206586884,0.0900112732
1787807632214280416,0.345,,,,1787807632214280416,0.0907806264
1787807632221973948,0.363,,,,1787807632221973948,0.0915499796
1787807632229667480,0.366,,,,1787807632229667480,0.0923193328
1787807632237361012,0.361,,,,1787807632237361012,0.093088686
1787807632245054544,0.34,,,,1787807632245054544,0.0938580392
1787807632252748076,0.322,,,,1787807632252748076,0.0946273924
1787807632260441608,0.292,,,,1787807632260441608,0.0953967456
1787807632268135140,0.251,,,,1787807632268135140,0.0961660988
1787807632275828672,0.205,,,,1787807632275828672,0.096935452
1787807632283522204,0.147,,,,1787807632283522204,0.0977048052
1787807632291215736,0.089,,,,1787807632291215736,0.0984741584
1787807632298909268,0.027,,,,1787807632298909268,0.0992435116
1787807632306602800,-0.022,,,,1787807632306602800,0.1000128648
1787807632314296332,-0.063,,,,1787807632314296332,0.100782218
1787807632321989864,-0.099,,,,1787807632321989864,0.1015515712
1787807632329683396,-0.119,,,,1787807632329683396,0.1023209244
1787807632337376928,-0.132,,,,1787807632337376928,0.1030902776
1787807632345070460,-0.142,,,,1787807632345070460,0.1038596308
