UNIX Timestamp,ECG,HR,RR,Marker,datetime_utc,datetime_local,elapsed_seconds
1776408605086920142,0.311,,,,2026-04-17 06:50:05.086920 UTC,2026-04-17 06:50:05.086920,72.602837876
1776408605094611932,0.323,,,,2026-04-17 06:50:05.094611 UTC,2026-04-17 06:50:05.094611,72.610529666
1776408605102303722,0.333,,,,2026-04-17 06:50:05.102303 UTC,2026-04-17 06:50:05.102303,72.618221456
1776408605109995512,0.333,,,,2026-04-17 06:50:05.109995 UTC,2026-04-17 06:50:05.109995,72.625913246
1776408605117687302,0.341,,,,2026-04-17 06:50:05.117687 UTC,2026-04-17 06:50:05.117687,72.633605036
1776408605125379092,0.355,,,,2026-04-17 06:50:05.125379 UTC,2026-04-17 06:50:05.125379,72.641296826
1776408605133070882,0.365,,,,2026-04-17 06:50:05.133070 UTC,2026-04-17 06:50:05.133070,72.648988616
1776408605140762672,0.375,,,,2026-04-17 06:50:05.140762 UTC,2026-04-17 06:50:05.140762,72.656680406
1776408605148454462,0.377,,,,2026-04-17 06:50:05.148454 UTC,2026-04-17 06:50:05.148454,72.664372196
1776408605156146252,0.365,,,,2026-04-17 06:50:05.156146 UTC,2026-04-17 06:50:05.156146,72.672063986
1776408605163838042,0.341,,,,2026-04-17 06:50:05.163838 UTC,2026-04-17 06:50:05.163838,72.679755776
1776408605171529832,0.309,,,,2026-04-17 06:50:05.171529 UTC,2026-04-17 06:50:05.171529,72.687447566
1776408605179221622,0.277,,,,2026-04-17 06:50:05.179221 UTC,2026-04-17 06:50:05.179221,72.695139356
1776408605186913412,0.235,,,,2026-04-17 06:50:05.186913 UTC,2026-04-17 06:50:05.186913,72.702831146
1776408605194605202,0.191,,,,2026-04-17 06:50:05.194605 UTC,2026-04-17 06:50:05.194605,72.710522936
1776408605202296992,0.152,,,,2026-04-17 06:50:05.202296 UTC,2026-04-17 06:50:05.202296,72.718214726
1776408605209988782,0.107,,,,2026-04-17 06:50:05.209988 UTC,2026-04-17 06:50:05.209988,72.725906516
1776408605217680572,0.073,,,,2026-04-17 06:50:05.217680 UTC,2026-04-17 06:50:05.217680,72.733598306
1776408605225372362,0.056,,,,2026-04-17 06:50:05.225372 UTC,2026-04-17 06:50:05.225372,72.741290096
1776408605233064152,0.041,,,,2026-04-17 06:50:05.233064 UTC,2026-04-17 06:50:05.233064,72.748981886
1776408605240755942,0.019,,,,2026-04-17 06:50:05.240755 UTC,2026-04-17 06:50:05.240755,72.756673676
1776408605248447732,0.002,,,,2026-04-17 06:50:05.248447 UTC,2026-04-17 06:50:05.248447,72.764365466
1776408605256139522,0.0,,,,2026-04-17 06:50:05.256139 UTC,2026-04-17 06:50:05.256139,72.772057256
1776408605263831312,0.009,,,,2026-04-17 06:50:05.263831 UTC,2026-04-17 06:50:05.263831,72.779749046
1776408605271523102,0.017,,,,2026-04-17 06:50:05.271523 UTC,2026-04-17 06:50:05.271523,72.787440836
1776408605279214892,0.024,,,,2026-04-17 06:50:05.279214 UTC,2026-04-17 06:50:05.279214,72.795132626
1776408605286906682,0.034,,,,2026-04-17 06:50:05.286906 UTC,2026-04-17 06:50:05.286906,72.802824416
1776408605294598472,0.031,,,,2026-04-17 06:50:05.294598 UTC,2026-04-17 06:50:05.294598,72.810516206
1776408605302290262,0.036,,,,2026-04-17 06:50:05.302290 UTC,2026-04-17 06:50:05.302290,72.818207996
1776408605309982052,0.051,,,,2026-04-17 06:50:05.309982 UTC,2026-04-17 06:50:05.309982,72.825899786
1776408605317673842,0.061,,,,2026-04-17 06:50:05.317673 UTC,2026-04-17 06:50:05.317673,72.833591576
1776408605325365632,0.068,,,,2026-04-17 06:50:05.325365 UTC,2026-04-17 06:50:05.325365,72.841283366
1776408605333057422,0.073,,,,2026-04-17 06:50:05.333057 UTC,2026-04-17 06:50:05.333057,72.848975156
1776408605340749212,0.071,,,,2026-04-17 06:50:05.340749 UTC,2026-04-17 06:50:05.340749,72.856666946
1776408605348441002,0.066,,,,2026-04-17 06:50:05.348441 UTC,2026-04-17 06:50:05.348441,72.864358736
1776408605356132792,0.071,,,,2026-04-17 06:50:05.356132 UTC,2026-04-17 06:50:05.356132,72.872050526
1776408605363824582,0.076,,,,2026-04-17 06:50:05.363824 UTC,2026-04-17 06:50:05.363824,72.879742316
1776408605371516372,0.066,,,,2026-04-17 06:50:05.371516 UTC,2026-04-17 06:50:05.371516,72.887434106
1776408605379208162,0.056,,,,2026-04-17 06:50:05.379208 UTC,2026-04-17 06:50:05.379208,72.895125896
1776408605386899952,0.053,,,,2026-04-17 06:50:05.386899 UTC,2026-04-17 06:50:05.386899,72.902817686
1776408605394591742,0.036,,,,2026-04-17 06:50:05.394591 UTC,2026-04-17 06:50:05.394591,72.910509476
1776408605402283532,0.024,,,,2026-04-17 06:50:05.402283 UTC,2026-04-17 06:50:05.402283,72.918201266
1776408605409975322,0.031,,,,2026-04-17 06:50:05.409975 UTC,2026-04-17 06:50:05.409975,72.925893056
1776408605417667112,0.034,,,,2026-04-17 06:50:05.417667 UTC,2026-04-17 06:50:05.417667,72.933584846
1776408605425358902,0.024,,,,2026-04-17 06:50:05.425358 UTC,2026-04-17 06:50:05.425358,72.941276636
1776408605433050692,0.019,,,,2026-04-17 06:50:05.433050 UTC,2026-04-17 06:50:05.433050,72.948968426
1776408605440742482,0.022,,,,2026-04-17 06:50:05.440742 UTC,2026-04-17 06:50:05.440742,72.956660216
1776408605448434272,0.019,,,,2026-04-17 06:50:05.448434 UTC,2026-04-17 06:50:05.448434,72.964352006
1776408605456126062,0.017,,,,2026-04-17 06:50:05.456126 UTC,2026-04-17 06:50:05.456126,72.972043796
1776408605463817852,0.022,,,,2026-04-17 06:50:05.463817 UTC,2026-04-17 06:50:05.463817,72.979735586
1776408605471509642,0.029,,,,2026-04-17 06:50:05.471509 UTC,2026-04-17 06:50:05.471509,72.987427376
1776408605479201444,0.034,77.0,,,2026-04-17 06:50:05.479201 UTC,2026-04-17 06:50:05.479201,72.995119178
1776408605486893234,0.046,,,,2026-04-17 06:50:05.486893 UTC,2026-04-17 06:50:05.486893,73.002810968
1776408605494585024,0.051,,,,2026-04-17 06:50:05.494585 UTC,2026-04-17 06:50:05.494585,73.010502758
1776408605502276814,0.044,,,,2026-04-17 06:50:05.502276 UTC,2026-04-17 06:50:05.502276,73.018194548
1776408605509968604,0.053,,,,2026-04-17 06:50:05.509968 UTC,2026-04-17 06:50:05.509968,73.025886338
1776408605517660394,0.068,,,,2026-04-17 06:50:05.517660 UTC,2026-04-17 06:50:05.517660,73.033578128
1776408605525352184,0.071,,,,2026-04-17 06:50:05.525352 UTC,2026-04-17 06:50:05.525352,73.041269918
1776408605533043974,0.076,,,,2026-04-17 06:50:05.533043 UTC,2026-04-17 06:50:05.533043,73.048961708
1776408605540735764,0.073,,,,2026-04-17 06:50:05.540735 UTC,2026-04-17 06:50:05.540735,73.056653498
1776408605548427554,0.049,,,,2026-04-17 06:50:05.548427 UTC,2026-04-17 06:50:05.548427,73.064345288
1776408605556119344,0.022,,,,2026-04-17 06:50:05.556119 UTC,2026-04-17 06:50:05.556119,73.072037078
1776408605563811134,0.009,,,,2026-04-17 06:50:05.563811 UTC,2026-04-17 06:50:05.563811,73.079728868
1776408605571502924,0.012,,,,2026-04-17 06:50:05.571502 UTC,2026-04-17 06:50:05.571502,73.087420658
1776408605579194714,0.019,,,,2026-04-17 06:50:05.579194 UTC,2026-04-17 06:50:05.579194,73.095112448
1776408605586886504,0.019,,,,2026-04-17 06:50:05.586886 UTC,2026-04-17 06:50:05.586886,73.102804238
1776408605594578294,0.012,,,,2026-04-17 06:50:05.594578 UTC,2026-04-17 06:50:05.594578,73.110496028
1776408605602270084,0.014,,,,2026-04-17 06:50:05.602270 UTC,2026-04-17 06:50:05.602270,73.118187818
1776408605609961874,0.026,,,,2026-04-17 06:50:05.609961 UTC,2026-04-17 06:50:05.609961,73.125879608
1776408605617653664,0.115,,,,2026-04-17 06:50:05.617653 UTC,2026-04-17 06:50:05.617653,73.133571398
1776408605625345454,0.505,,,,2026-04-17 06:50:05.625345 UTC,2026-04-17 06:50:05.625345,73.141263188
1776408605633037244,1.214,,729.0,,2026-04-17 06:50:05.633037 UTC,2026-04-17 06:50:05.633037,73.148954978
1776408605640729034,1.371,,,,2026-04-17 06:50:05.640729 UTC,2026-04-17 06:50:05.640729,73.156646768
1776408605648420824,0.026,,,,2026-04-17 06:50:05.648420 UTC,2026-04-17 06:50:05.648420,73.164338558
1776408605656112614,-1.651,,,,2026-04-17 06:50:05.656112 UTC,2026-04-17 06:50:05.656112,73.172030348
1776408605663804404,-1.675,,,,2026-04-17 06:50:05.663804 UTC,2026-04-17 06:50:05.663804,73.179722138
1776408605671496194,-0.738,,,,2026-04-17 06:50:05.671496 UTC,2026-04-17 06:50:05.671496,73.187413928
1776408605679187984,-0.355,,,,2026-04-17 06:50:05.679187 UTC,2026-04-17 06:50:05.679187,73.195105718
1776408605686879774,-0.152,,,,2026-04-17 06:50:05.686879 UTC,2026-04-17 06:50:05.686879,73.202797508
1776408605694571564,0.201,,,,2026-04-17 06:50:05.694571 UTC,2026-04-17 06:50:05.694571,73.210489298
1776408605702263354,0.25,,,,2026-04-17 06:50:05.702263 UTC,2026-04-17 06:50:05.702263,73.218181088
1776408605709955144,0.164,,,,2026-04-17 06:50:05.709955 UTC,2026-04-17 06:50:05.709955,73.225872878
1776408605717646934,0.23,,,,2026-04-17 06:50:05.717646 UTC,2026-04-17 06:50:05.717646,73.233564668
1776408605725338724,0.274,,,,2026-04-17 06:50:05.725338 UTC,2026-04-17 06:50:05.725338,73.241256458
1776408605733030514,0.25,,,,2026-04-17 06:50:05.733030 UTC,2026-04-17 06:50:05.733030,73.248948248
1776408605740722304,0.255,,,,2026-04-17 06:50:05.740722 UTC,2026-04-17 06:50:05.740722,73.256640038
1776408605748414094,0.269,,,,2026-04-17 06:50:05.748414 UTC,2026-04-17 06:50:05.748414,73.264331828
1776408605756105884,0.264,,,,2026-04-17 06:50:05.756105 UTC,2026-04-17 06:50:05.756105,73.272023618
1776408605763797674,0.272,,,,2026-04-17 06:50:05.763797 UTC,2026-04-17 06:50:05.763797,73.279715408
1776408605771489464,0.294,,,,2026-04-17 06:50:05.771489 UTC,2026-04-17 06:50:05.771489,73.287407198
1776408605779181254,0.304,,,,2026-04-17 06:50:05.779181 UTC,2026-04-17 06:50:05.779181,73.295098988
1776408605786873044,0.306,,,,2026-04-17 06:50:05.786873 UTC,2026-04-17 06:50:05.786873,73.302790778
1776408605794564834,0.318,,,,2026-04-17 06:50:05.794564 UTC,2026-04-17 06:50:05.794564,73.310482568
1776408605802256624,0.338,,,,2026-04-17 06:50:05.802256 UTC,2026-04-17 06:50:05.802256,73.318174358
1776408605809948414,0.353,,,,2026-04-17 06:50:05.809948 UTC,2026-04-17 06:50:05.809948,73.325866148
1776408605817640204,0.358,,,,2026-04-17 06:50:05.817640 UTC,2026-04-17 06:50:05.817640,73.333557938
1776408605825331994,0.365,,,,2026-04-17 06:50:05.825331 UTC,2026-04-17 06:50:05.825331,73.341249728
1776408605833023784,0.382,,,,2026-04-17 06:50:05.833023 UTC,2026-04-17 06:50:05.833023,73.348941518
1776408605840715574,0.392,,,,2026-04-17 06:50:05.840715 UTC,2026-04-17 06:50:05.840715,73.356633308
1776408605848407364,0.39,,,,2026-04-17 06:50:05.848407 UTC,2026-04-17 06:50:05.848407,73.364325098
1776408605856099154,0.385,,,,2026-04-17 06:50:05.856099 UTC,2026-04-17 06:50:05.856099,73.372016888
1776408605863790944,0.372,,,,2026-04-17 06:50:05.863790 UTC,2026-04-17 06:50:05.863790,73.379708678
1776408605871482734,0.358,,,,2026-04-17 06:50:05.871482 UTC,2026-04-17 06:50:05.871482,73.387400468
1776408605879174524,0.336,,,,2026-04-17 06:50:05.879174 UTC,2026-04-17 06:50:05.879174,73.395092258
1776408605886866314,0.294,,,,2026-04-17 06:50:05.886866 UTC,2026-04-17 06:50:05.886866,73.402784048
1776408605894558104,0.233,,,,2026-04-17 06:50:05.894558 UTC,2026-04-17 06:50:05.894558,73.410475838
1776408605902249894,0.179,,,,2026-04-17 06:50:05.902249 UTC,2026-04-17 06:50:05.902249,73.418167628
1776408605909941684,0.139,,,,2026-04-17 06:50:05.909941 UTC,2026-04-17 06:50:05.909941,73.425859418
1776408605917633474,0.105,,,,2026-04-17 06:50:05.917633 UTC,2026-04-17 06:50:05.917633,73.433551208
1776408605925325264,0.071,,,,2026-04-17 06:50:05.925325 UTC,2026-04-17 06:50:05.925325,73.441242998
1776408605933017054,0.039,,,,2026-04-17 06:50:05.933017 UTC,2026-04-17 06:50:05.933017,73.448934788
1776408605940708844,0.009,,,,2026-04-17 06:50:05.940708 UTC,2026-04-17 06:50:05.940708,73.456626578
1776408605948400634,-0.004,,,,2026-04-17 06:50:05.948400 UTC,2026-04-17 06:50:05.948400,73.464318368
1776408605956092424,0.0,,,,2026-04-17 06:50:05.956092 UTC,2026-04-17 06:50:05.956092,73.472010158
1776408605963784214,0.009,,,,2026-04-17 06:50:05.963784 UTC,2026-04-17 06:50:05.963784,73.479701948
1776408605971476004,0.007,,,,2026-04-17 06:50:05.971476 UTC,2026-04-17 06:50:05.971476,73.487393738
1776408605979167794,0.009,,,,2026-04-17 06:50:05.979167 UTC,2026-04-17 06:50:05.979167,73.495085528
1776408605986859584,0.012,,,,2026-04-17 06:50:05.986859 UTC,2026-04-17 06:50:05.986859,73.502777318
1776408605994551374,0.014,,,,2026-04-17 06:50:05.994551 UTC,2026-04-17 06:50:05.994551,73.510469108
1776408606002243164,0.022,,,,2026-04-17 06:50:06.002243 UTC,2026-04-17 06:50:06.002243,73.518160898
1776408606009934954,0.031,,,,2026-04-17 06:50:06.009934 UTC,2026-04-17 06:50:06.009934,73.525852688
1776408606017626744,0.051,,,,2026-04-17 06:50:06.017626 UTC,2026-04-17 06:50:06.017626,73.533544478
1776408606025318534,0.066,,,,2026-04-17 06:50:06.025318 UTC,2026-04-17 06:50:06.025318,73.541236268
1776408606033010324,0.056,,,,2026-04-17 06:50:06.033010 UTC,2026-04-17 06:50:06.033010,73.548928058
1776408606040702126,0.053,,,,2026-04-17 06:50:06.040702 UTC,2026-04-17 06:50:06.040702,73.55661986
1776408606048393916,0.066,,,,2026-04-17 06:50:06.048393 UTC,2026-04-17 06:50:06.048393,73.56431165
1776408606056085706,0.068,,,,2026-04-17 06:50:06.056085 UTC,2026-04-17 06:50:06.056085,73.57200344
1776408606063777496,0.061,,,,2026-04-17 06:50:06.063777 UTC,2026-04-17 06:50:06.063777,73.57969523
1776408606071469286,0.061,,,,2026-04-17 06:50:06.071469 UTC,2026-04-17 06:50:06.071469,73.58738702
1776408606079161076,0.056,,,,2026-04-17 06:50:06.079161 UTC,2026-04-17 06:50:06.079161,73.59507881
1776408606086852866,0.046,,,,2026-04-17 06:50:06.086852 UTC,2026-04-17 06:50:06.086852,73.6027706
1776408606094544656,0.036,,,,2026-04-17 06:50:06.094544 UTC,2026-04-17 06:50:06.094544,73.61046239
1776408606102236446,0.029,,,,2026-04-17 06:50:06.102236 UTC,2026-04-17 06:50:06.102236,73.61815418
1776408606109928236,0.041,,,,2026-04-17 06:50:06.109928 UTC,2026-04-17 06:50:06.109928,73.62584597
1776408606117620026,0.056,,,,2026-04-17 06:50:06.117620 UTC,2026-04-17 06:50:06.117620,73.63353776
1776408606125311816,0.051,,,,2026-04-17 06:50:06.125311 UTC,2026-04-17 06:50:06.125311,73.64122955
1776408606133003606,0.036,,,,2026-04-17 06:50:06.133003 UTC,2026-04-17 06:50:06.133003,73.64892134
1776408606140695396,0.024,,,,2026-04-17 06:50:06.140695 UTC,2026-04-17 06:50:06.140695,73.65661313
1776408606148387186,0.024,,,,2026-04-17 06:50:06.148387 UTC,2026-04-17 06:50:06.148387,73.66430492
1776408606156078976,0.034,,,,2026-04-17 06:50:06.156078 UTC,2026-04-17 06:50:06.156078,73.67199671
1776408606163770766,0.036,,,,2026-04-17 06:50:06.163770 UTC,2026-04-17 06:50:06.163770,73.6796885
1776408606171462556,0.026,,,,2026-04-17 06:50:06.171462 UTC,2026-04-17 06:50:06.171462,73.68738029
1776408606179154346,0.014,,,,2026-04-17 06:50:06.179154 UTC,2026-04-17 06:50:06.179154,73.69507208
1776408606186846136,0.012,,,,2026-04-17 06:50:06.186846 UTC,2026-04-17 06:50:06.186846,73.70276387
1776408606194537926,0.029,,,,2026-04-17 06:50:06.194537 UTC,2026-04-17 06:50:06.194537,73.71045566
1776408606202229716,0.053,,,,2026-04-17 06:50:06.202229 UTC,2026-04-17 06:50:06.202229,73.71814745
1776408606209921506,0.073,,,,2026-04-17 06:50:06.209921 UTC,2026-04-17 06:50:06.209921,73.72583924
1776408606217613296,0.071,,,,2026-04-17 06:50:06.217613 UTC,2026-04-17 06:50:06.217613,73.73353103
1776408606225305086,0.053,,,,2026-04-17 06:50:06.225305 UTC,2026-04-17 06:50:06.225305,73.74122282
1776408606232996876,0.041,,,,2026-04-17 06:50:06.232996 UTC,2026-04-17 06:50:06.232996,73.74891461
1776408606240688666,0.031,,,,2026-04-17 06:50:06.240688 UTC,2026-04-17 06:50:06.240688,73.7566064
1776408606248380456,0.024,,,,2026-04-17 06:50:06.248380 UTC,2026-04-17 06:50:06.248380,73.76429819
1776408606256072246,0.024,,,,2026-04-17 06:50:06.256072 UTC,2026-04-17 06:50:06.256072,73.77198998
1776408606263764036,0.024,,,,2026-04-17 06:50:06.263764 UTC,2026-04-17 06:50:06.263764,73.77968177
1776408606271455826,0.024,,,,2026-04-17 06:50:06.271455 UTC,2026-04-17 06:50:06.271455,73.78737356
1776408606279147616,0.022,,,,2026-04-17 06:50:06.279147 UTC,2026-04-17 06:50:06.279147,73.79506535
1776408606286839406,0.009,,,,2026-04-17 06:50:06.286839 UTC,2026-04-17 06:50:06.286839,73.80275714
1776408606294531196,0.041,,,,2026-04-17 06:50:06.294531 UTC,2026-04-17 06:50:06.294531,73.81044893
1776408606302222986,0.277,,,,2026-04-17 06:50:06.302222 UTC,2026-04-17 06:50:06.302222,73.81814072
1776408606309914776,0.883,,,,2026-04-17 06:50:06.309914 UTC,2026-04-17 06:50:06.309914,73.82583251
1776408606317606566,1.437,,,,2026-04-17 06:50:06.317606 UTC,2026-04-17 06:50:06.317606,73.8335243
1776408606325298356,0.809,,,,2026-04-17 06:50:06.325298 UTC,2026-04-17 06:50:06.325298,73.84121609
1776408606332990146,-0.981,,,,2026-04-17 06:50:06.332990 UTC,2026-04-17 06:50:06.332990,73.84890788
1776408606340681936,-1.857,,,,2026-04-17 06:50:06.340681 UTC,2026-04-17 06:50:06.340681,73.85659967
1776408606348373726,-1.094,,,,2026-04-17 06:50:06.348373 UTC,2026-04-17 06:50:06.348373,73.86429146
1776408606356065516,-0.402,,,,2026-04-17 06:50:06.356065 UTC,2026-04-17 06:50:06.356065,73.87198325
1776408606363757306,-0.24,,,,2026-04-17 06:50:06.363757 UTC,2026-04-17 06:50:06.363757,73.87967504
1776408606371449096,0.083,,,,2026-04-17 06:50:06.371449 UTC,2026-04-17 06:50:06.371449,73.88736683
1776408606379140886,0.277,,,,2026-04-17 06:50:06.379140 UTC,2026-04-17 06:50:06.379140,73.89505862
1776408606386832676,0.181,,,,2026-04-17 06:50:06.386832 UTC,2026-04-17 06:50:06.386832,73.90275041
1776408606394524466,0.188,,,,2026-04-17 06:50:06.394524 UTC,2026-04-17 06:50:06.394524,73.9104422
1776408606402216256,0.255,,,,2026-04-17 06:50:06.402216 UTC,2026-04-17 06:50:06.402216,73.91813399
1776408606409908046,0.223,,,,2026-04-17 06:50:06.409908 UTC,2026-04-17 06:50:06.409908,73.92582578
1776408606417599836,0.208,,786.0,,2026-04-17 06:50:06.417599 UTC,2026-04-17 06:50:06.417599,73.93351757
1776408606425291626,0.242,,,,2026-04-17 06:50:06.425291 UTC,2026-04-17 06:50:06.425291,73.94120936
1776408606432983416,0.242,,,,2026-04-17 06:50:06.432983 UTC,2026-04-17 06:50:06.432983,73.94890115
1776408606440675206,0.242,,,,2026-04-17 06:50:06.440675 UTC,2026-04-17 06:50:06.440675,73.95659294
1776408606448366996,0.262,,,,2026-04-17 06:50:06.448366 UTC,2026-04-17 06:50:06.448366,73.96428473
1776408606456058786,0.272,,,,2026-04-17 06:50:06.456058 UTC,2026-04-17 06:50:06.456058,73.97197652
1776408606463750576,0.277,,,,2026-04-17 06:50:06.463750 UTC,2026-04-17 06:50:06.463750,73.97966831
1776408606471442366,0.294,,,,2026-04-17 06:50:06.471442 UTC,2026-04-17 06:50:06.471442,73.9873601
1776408606479134156,0.309,,,,2026-04-17 06:50:06.479134 UTC,2026-04-17 06:50:06.479134,73.99505189
1776408606486825946,0.318,,,,2026-04-17 06:50:06.486825 UTC,2026-04-17 06:50:06.486825,74.00274368
1776408606494517736,0.326,,,,2026-04-17 06:50:06.494517 UTC,2026-04-17 06:50:06.494517,74.01043547
1776408606502209526,0.343,,,,2026-04-17 06:50:06.502209 UTC,2026-04-17 06:50:06.502209,74.01812726
1776408606509901316,0.358,,,,2026-04-17 06:50:06.509901 UTC,2026-04-17 06:50:06.509901,74.02581905
1776408606517593106,0.368,,,,2026-04-17 06:50:06.517593 UTC,2026-04-17 06:50:06.517593,74.03351084
1776408606525284896,0.372,,,,2026-04-17 06:50:06.525284 UTC,2026-04-17 06:50:06.525284,74.04120263
1776408606532976686,0.37,,,,2026-04-17 06:50:06.532976 UTC,2026-04-17 06:50:06.532976,74.04889442
1776408606540668476,0.36,,,,2026-04-17 06:50:06.540668 UTC,2026-04-17 06:50:06.540668,74.05658621
1776408606548360266,0.336,,,,2026-04-17 06:50:06.548360 UTC,2026-04-17 06:50:06.548360,74.064278
1776408606556052056,0.309,,,,2026-04-17 06:50:06.556052 UTC,2026-04-17 06:50:06.556052,74.07196979
1776408606563743846,0.279,,,,2026-04-17 06:50:06.563743 UTC,2026-04-17 06:50:06.563743,74.07966158
1776408606571435636,0.235,,,,2026-04-17 06:50:06.571435 UTC,2026-04-17 06:50:06.571435,74.08735337
1776408606579127426,0.191,,,,2026-04-17 06:50:06.579127 UTC,2026-04-17 06:50:06.579127,74.09504516
1776408606586819216,0.157,,,,2026-04-17 06:50:06.586819 UTC,2026-04-17 06:50:06.586819,74.10273695
1776408606594511006,0.122,,,,2026-04-17 06:50:06.594511 UTC,2026-04-17 06:50:06.594511,74.11042874
1776408606602202808,0.09,78.0,,,2026-04-17 06:50:06.602202 UTC,2026-04-17 06:50:06.602202,74.118120542
1776408606609894598,0.066,,,,2026-04-17 06:50:06.609894 UTC,2026-04-17 06:50:06.609894,74.125812332
1776408606617586388,0.039,,,,2026-04-17 06:50:06.617586 UTC,2026-04-17 06:50:06.617586,74.133504122
1776408606625278178,0.012,,,,2026-04-17 06:50:06.625278 UTC,2026-04-17 06:50:06.625278,74.141195912
1776408606632969968,0.0,,,,2026-04-17 06:50:06.632969 UTC,2026-04-17 06:50:06.632969,74.148887702
1776408606640661758,-0.002,,,,2026-04-17 06:50:06.640661 UTC,2026-04-17 06:50:06.640661,74.156579492
1776408606648353548,-0.007,,,,2026-04-17 06:50:06.648353 UTC,2026-04-17 06:50:06.648353,74.164271282
1776408606656045338,-0.002,,,,2026-04-17 06:50:06.656045 UTC,2026-04-17 06:50:06.656045,74.171963072
1776408606663737128,0.002,,,,2026-04-17 06:50:06.663737 UTC,2026-04-17 06:50:06.663737,74.179654862
1776408606671428918,0.002,,,,2026-04-17 06:50:06.671428 UTC,2026-04-17 06:50:06.671428,74.187346652
1776408606679120708,0.004,,,,2026-04-17 06:50:06.679120 UTC,2026-04-17 06:50:06.679120,74.195038442
1776408606686812498,0.019,,,,2026-04-17 06:50:06.686812 UTC,2026-04-17 06:50:06.686812,74.202730232
1776408606694504288,0.029,,,,2026-04-17 06:50:06.694504 UTC,2026-04-17 06:50:06.694504,74.210422022
1776408606702196078,0.034,,,,2026-04-17 06:50:06.702196 UTC,2026-04-17 06:50:06.702196,74.218113812
1776408606709887868,0.039,,,,2026-04-17 06:50:06.709887 UTC,2026-04-17 06:50:06.709887,74.225805602
1776408606717579658,0.044,,,,2026-04-17 06:50:06.717579 UTC,2026-04-17 06:50:06.717579,74.233497392
1776408606725271448,0.049,,,,2026-04-17 06:50:06.725271 UTC,2026-04-17 06:50:06.725271,74.241189182
1776408606732963238,0.046,,,,2026-04-17 06:50:06.732963 UTC,2026-04-17 06:50:06.732963,74.248880972
1776408606740655028,0.046,,,,2026-04-17 06:50:06.740655 UTC,2026-04-17 06:50:06.740655,74.256572762
1776408606748346818,0.046,,,,2026-04-17 06:50:06.748346 UTC,2026-04-17 06:50:06.748346,74.264264552
1776408606756038608,0.049,,,,2026-04-17 06:50:06.756038 UTC,2026-04-17 06:50:06.756038,74.271956342
1776408606763730398,0.044,,,,2026-04-17 06:50:06.763730 UTC,2026-04-17 06:50:06.763730,74.279648132
1776408606771422188,0.036,,,,2026-04-17 06:50:06.771422 UTC,2026-04-17 06:50:06.771422,74.287339922
1776408606779113978,0.036,,,,2026-04-17 06:50:06.779113 UTC,2026-04-17 06:50:06.779113,74.295031712
1776408606786805768,0.036,,,,2026-04-17 06:50:06.786805 UTC,2026-04-17 06:50:06.786805,74.302723502
1776408606794497558,0.036,,,,2026-04-17 06:50:06.794497 UTC,2026-04-17 06:50:06.794497,74.310415292
1776408606802189348,0.034,,,,2026-04-17 06:50:06.802189 UTC,2026-04-17 06:50:06.802189,74.318107082
1776408606809881138,0.034,,,,2026-04-17 06:50:06.809881 UTC,2026-04-17 06:50:06.809881,74.325798872
1776408606817572928,0.036,,,,2026-04-17 06:50:06.817572 UTC,2026-04-17 06:50:06.817572,74.333490662
1776408606825264718,0.036,,,,2026-04-17 06:50:06.825264 UTC,2026-04-17 06:50:06.825264,74.341182452
1776408606832956508,0.039,,,,2026-04-17 06:50:06.832956 UTC,2026-04-17 06:50:06.832956,74.348874242
1776408606840648298,0.049,,,,2026-04-17 06:50:06.840648 UTC,2026-04-17 06:50:06.840648,74.356566032
1776408606848340088,0.053,,,,2026-04-17 06:50:06.848340 UTC,2026-04-17 06:50:06.848340,74.364257822
1776408606856031878,0.049,,,,2026-04-17 06:50:06.856031 UTC,2026-04-17 06:50:06.856031,74.371949612
1776408606863723668,0.046,,,,2026-04-17 06:50:06.863723 UTC,2026-04-17 06:50:06.863723,74.379641402
1776408606871415458,0.056,,,,2026-04-17 06:50:06.871415 UTC,2026-04-17 06:50:06.871415,74.387333192
1776408606879107248,0.076,,,,2026-04-17 06:50:06.879107 UTC,2026-04-17 06:50:06.879107,74.395024982
1776408606886799038,0.085,,,,2026-04-17 06:50:06.886799 UTC,2026-04-17 06:50:06.886799,74.402716772
1776408606894490828,0.088,,,,2026-04-17 06:50:06.894490 UTC,2026-04-17 06:50:06.894490,74.410408562
1776408606902182618,0.078,,,,2026-04-17 06:50:06.902182 UTC,2026-04-17 06:50:06.902182,74.418100352
1776408606909874408,0.051,,,,2026-04-17 06:50:06.909874 UTC,2026-04-17 06:50:06.909874,74.425792142
1776408606917566198,0.026,,,,2026-04-17 06:50:06.917566 UTC,2026-04-17 06:50:06.917566,74.433483932
1776408606925257988,0.017,,,,2026-04-17 06:50:06.925257 UTC,2026-04-17 06:50:06.925257,74.441175722
1776408606932949778,0.019,,,,2026-04-17 06:50:06.932949 UTC,2026-04-17 06:50:06.932949,74.448867512
1776408606940641568,0.024,,,,2026-04-17 06:50:06.940641 UTC,2026-04-17 06:50:06.940641,74.456559302
1776408606948333358,0.029,,,,2026-04-17 06:50:06.948333 UTC,2026-04-17 06:50:06.948333,74.464251092
1776408606956025148,0.024,,,,2026-04-17 06:50:06.956025 UTC,2026-04-17 06:50:06.956025,74.471942882
