time,ecg,hr,rr,marker,norm_time
1741758044783261573,0.446,,,,0.0955247662
1741758044790965347,0.444,,,,0.0962951436
1741758044798669121,0.407,,,,0.097065521
1741758044806372895,0.323,,,,0.0978358984
1741758044814076669,0.206,,,,0.0986062758
1741758044821780443,0.066,,,,0.0993766532
1741758044829484217,-0.068,,,,0.1001470306
1741758044837187991,-0.181,,,,0.100917408
1741758044844891765,-0.257,,,,0.1016877854
1741758044852595539,-0.301,,,,0.1024581628
1741758044860299313,-0.336,,,,0.1032285402
1741758044868003087,-0.35,,,,0.1039989176
1741758044875706861,-0.343,,,,0.104769295
1741758044883410635,-0.338,,,,0.1055396724
1741758044891114409,-0.326,,,,0.1063100498
1741758044898818183,-0.318,,,,0.1070804272
1741758044906521957,-0.311,,,,0.1078508046
1741758044914225731,-0.296,,,,0.108621182
1741758044921929505,-0.284,,,,0.1093915594
1741758044929633279,-0.274,,,,0.1101619368
1741758044937337053,-0.267,,,,0.1109323142
1741758044945040827,-0.255,,,,0.1117026916
1741758044952744627,-0.238,79.0,,,0.1124730716
1741758044960448262,-0.233,,,,0.1132434351
1741758044968151897,-0.23,,,,0.1140137986
1741758044975855532,-0.218,,,,0.1147841621
1741758044983559167,-0.213,,,,0.1155545256
1741758044991262802,-0.206,,,,0.1163248891
1741758044998966437,-0.201,,,,0.1170952526
1741758045006670072,-0.193,,,,0.1178656161
1741758045014373707,-0.184,,,,0.1186359796
1741758045022077342,-0.184,,,,0.1194063431
1741758045029780977,-0.181,,,,0.1201767066
1741758045037484612,-0.176,,,,0.1209470701
1741758045045188247,-0.181,,,,0.1217174336
1741758045052891882,-0.176,,,,0.1224877971
1741758045060595517,-0.174,,,,0.1232581606
1741758045068299152,-0.169,,,,0.1240285241
1741758045076002787,-0.166,,,,0.1247988876
1741758045083706422,-0.174,,,,0.1255692511
1741758045091410057,-0.169,,,,0.1263396146
1741758045099113692,-0.161,,,,0.1271099781
1741758045106817327,-0.157,,,,0.1278803416
1741758045114520962,-0.152,,,,0.1286507051
1741758045122224597,-0.159,,,,0.1294210686
1741758045129928232,-0.157,,,,0.1301914321
1741758045137631867,-0.152,,,,0.1309617956
1741758045145335502,-0.152,,,,0.1317321591
1741758045153039137,-0.147,,,,0.1325025226
1741758045160742772,-0.142,,,,0.1332728861
1741758045168446407,-0.142,,,,0.1340432496
1741758045176150042,-0.147,,,,0.1348136131
1741758045183853677,-0.161,,,,0.1355839766
1741758045191557312,-0.161,,,,0.1363543401
1741758045199260947,-0.147,,,,0.1371247036
1741758045206964582,-0.134,,,,0.1378950671
1741758045214668217,-0.127,,,,0.1386654306
1741758045222371852,-0.107,,,,0.1394357941
1741758045230075487,-0.083,,,,0.1402061576
1741758045237779122,-0.095,,,,0.1409765211
1741758045245482757,-0.125,,,,0.1417468846
1741758045253186392,-0.13,,,,0.1425172481
1741758045260890027,-0.132,,,,0.1432876116
1741758045268593662,-0.125,,,,0.1440579751
1741758045276297297,-0.115,,,,0.1448283386
1741758045284000932,-0.12,,,,0.1455987021
1741758045291704567,-0.115,,,,0.1463690656
1741758045299408202,-0.115,,,,0.1471394291
1741758045307111837,-0.137,,,,0.1479097926
1741758045314815472,-0.223,,,,0.1486801561
1741758045322519107,-0.294,,,,0.1494505196
1741758045330222742,-0.058,,,,0.1502208831
1741758045337926377,0.542,,854.0,,0.1509912466
1741758045345630012,1.15,,,,0.1517616101
1741758045353333647,1.253,,,,0.1525319736
1741758045361037282,0.5740000000000001,,,,0.1533023371
1741758045368740917,-0.174,,,,0.1540727006
1741758045376444552,-0.203,,,,0.1548430641
1741758045384148187,-0.041,,,,0.1556134276
1741758045391851822,-0.154,,,,0.1563837911
1741758045399555457,-0.208,,,,0.1571541546
1741758045407259092,-0.139,,,,0.1579245181
1741758045414962727,-0.139,,,,0.1586948816
1741758045422666362,-0.159,,,,0.1594652451
1741758045430369997,-0.127,,,,0.1602356086
1741758045438073632,-0.11,,,,0.1610059721
1741758045445777267,-0.105,,,,0.1617763356
1741758045453480902,-0.083,,,,0.1625466991
1741758045461184537,-0.071,,,,0.1633170626
1741758045468888172,-0.053,,,,0.1640874261
1741758045476591807,-0.029,,,,0.1648577896
1741758045484295442,-0.009,,,,0.1656281531
1741758045491999077,0.012,,,,0.1663985166
1741758045499702712,0.039,,,,0.1671688801
1741758045507406347,0.073,,,,0.1679392436
1741758045515109989,0.115,,,,0.1687096078
1741758045522813693,0.161,,,,0.1694799782
1741758045530517397,0.223,,,,0.1702503486
1741758045538221101,0.279,,,,0.171020719
1741758045545924805,0.326,,,,0.1717910894
1741758045553628509,0.368,,,,0.1725614598
1741758045561332213,0.392,,,,0.1733318302
1741758045569035917,0.399,,,,0.1741022006
1741758045576739621,0.385,,,,0.174872571
1741758045584443325,0.331,,,,0.1756429414
1741758045592147029,0.24,,,,0.1764133118
1741758045599850733,0.117,,,,0.1771836822
1741758045607554437,-0.009,,,,0.1779540526
1741758045615258141,-0.12,,,,0.178724423
1741758045622961845,-0.213,,,,0.1794947934
1741758045630665549,-0.272,,,,0.1802651638
1741758045638369253,-0.304,,,,0.1810355342
1741758045646072957,-0.321,,,,0.1818059046
1741758045653776661,-0.321,,,,0.182576275
1741758045661480365,-0.318,,,,0.1833466454
1741758045669184069,-0.309,,,,0.1841170158
1741758045676887773,-0.296,,,,0.1848873862
1741758045684591477,-0.287,,,,0.1856577566
1741758045692295181,-0.269,,,,0.186428127
1741758045699998885,-0.262,,,,0.1871984974
1741758045707702589,-0.26,,,,0.1879688678
1741758045715406293,-0.247,,,,0.1887392382
1741758045723109997,-0.242,,,,0.1895096086
1741758045730813701,-0.235,,,,0.190279979
1741758045738517405,-0.225,,,,0.1910503494
1741758045746221109,-0.218,,,,0.1918207198
1741758045753924813,-0.211,,,,0.1925910902
1741758045761628517,-0.211,,,,0.1933614606
1741758045769332221,-0.198,,,,0.194131831
1741758045777035925,-0.191,,,,0.1949022014
1741758045784739629,-0.193,,,,0.1956725718
1741758045792443333,-0.186,,,,0.1964429422
1741758045800147037,-0.184,,,,0.1972133126
1741758045807850741,-0.186,,,,0.197983683
1741758045815554445,-0.176,,,,0.1987540534
1741758045823258149,-0.174,,,,0.1995244238
1741758045830961853,-0.171,,,,0.2002947942
1741758045838665557,-0.166,,,,0.2010651646
1741758045846369261,-0.164,,,,0.201835535
1741758045854072965,-0.161,,,,0.2026059054
1741758045861776669,-0.164,,,,0.2033762758
1741758045869480373,-0.157,,,,0.2041466462
1741758045877184077,-0.152,,,,0.2049170166
1741758045884887781,-0.154,,,,0.205687387
1741758045892591485,-0.147,,,,0.2064577574
1741758045900295189,-0.144,,,,0.2072281278
1741758045907998893,-0.147,,,,0.2079984982
1741758045915702597,-0.139,,,,0.2087688686
1741758045923406301,-0.137,,,,0.209539239
1741758045931110005,-0.142,,,,0.2103096094
1741758045938813709,-0.157,,,,0.2110799798
1741758045946517413,-0.166,,,,0.2118503502
1741758045954221117,-0.152,,,,0.2126207206
1741758045961924821,-0.139,,,,0.213391091
1741758045969628525,-0.13,,,,0.2141614614
1741758045977332229,-0.107,,,,0.2149318318
1741758045985035933,-0.088,,,,0.2157022022
1741758045992739637,-0.09,,,,0.2164725726
1741758046000443341,-0.115,,,,0.217242943
1741758046008147045,-0.127,,,,0.2180133134
1741758046015850749,-0.132,,,,0.2187836838
1741758046023554453,-0.132,,,,0.2195540542
1741758046031258157,-0.12,,,,0.2203244246
