time,ecg,hr,rr,marker,norm_time
1740465464272549334,-0.157,,,,0.1070775221
1740465464280252899,-0.147,,,,0.1078478786
1740465464287956464,-0.142,,,,0.1086182351
1740465464295660029,-0.135,,,,0.1093885916
1740465464303363594,-0.125,,,,0.1101589481
1740465464311067159,-0.121,,,,0.1109293046
1740465464318770724,-0.116,,,,0.1116996611
1740465464326474315,-0.111,60.0,1014.0,,0.1124700202
1740465464334177741,-0.104,,,,0.1132403628
1740465464341881167,-0.101,,,,0.1140107054
1740465464349584593,-0.099,,,,0.114781048
1740465464357288019,-0.099,,,,0.1155513906
1740465464364991445,-0.096,,,,0.1163217332
1740465464372694871,-0.099,,,,0.1170920758
1740465464380398297,-0.096,,,,0.1178624184
1740465464388101723,-0.094,,,,0.118632761
1740465464395805149,-0.094,,,,0.1194031036
1740465464403508575,-0.096,,,,0.1201734462
1740465464411212001,-0.096,,,,0.1209437888
1740465464418915427,-0.099,,,,0.1217141314
1740465464426618853,-0.099,,,,0.122484474
1740465464434322279,-0.099,,,,0.1232548166
1740465464442025705,-0.099,,,,0.1240251592
1740465464449729131,-0.099,,,,0.1247955018
1740465464457432557,-0.101,,,,0.1255658444
1740465464465135983,-0.101,,,,0.126336187
1740465464472839409,-0.101,,,,0.1271065296
1740465464480542835,-0.099,,,,0.1278768722
1740465464488246261,-0.096,,,,0.1286472148
1740465464495949687,-0.099,,,,0.1294175574
1740465464503653113,-0.096,,,,0.1301879
1740465464511356539,-0.094,,,,0.1309582426
1740465464519059965,-0.094,,,,0.1317285852
1740465464526763391,-0.092,,,,0.1324989278
1740465464534466817,-0.092,,,,0.1332692704
1740465464542170243,-0.092,,,,0.134039613
1740465464549873669,-0.092,,,,0.1348099556
1740465464557577095,-0.089,,,,0.1355802982
1740465464565280521,-0.089,,,,0.1363506408
1740465464572983947,-0.087,,,,0.1371209834
1740465464580687373,-0.087,,,,0.137891326
1740465464588390799,-0.087,,,,0.1386616686
1740465464596094225,-0.087,,,,0.1394320112
1740465464603797651,-0.087,,,,0.1402023538
1740465464611501077,-0.087,,,,0.1409726964
1740465464619204503,-0.087,,,,0.141743039
1740465464626907929,-0.087,,,,0.1425133816
1740465464634611355,-0.087,,,,0.1432837242
1740465464642314781,-0.087,,,,0.1440540668
1740465464650018207,-0.089,,,,0.1448244094
1740465464657721633,-0.087,,,,0.145594752
1740465464665425059,-0.084,,,,0.1463650946
1740465464673128485,-0.084,,,,0.1471354372
1740465464680831911,-0.087,,,,0.1479057798
1740465464688535337,-0.089,,,,0.1486761224
1740465464696238763,-0.084,,,,0.149446465
1740465464703942189,-0.075,,,,0.1502168076
1740465464711645615,-0.067,,,,0.1509871502
1740465464719349041,-0.06,,,,0.1517574928
1740465464727052467,-0.06,,,,0.1525278354
1740465464734755893,-0.075,,,,0.153298178
1740465464742459319,-0.092,,,,0.1540685206
1740465464750162745,-0.092,,,,0.1548388632
1740465464757866171,-0.087,,,,0.1556092058
1740465464765569597,-0.084,,,,0.1563795484
1740465464773273023,-0.087,,,,0.157149891
1740465464780976449,-0.087,,,,0.1579202336
1740465464788679875,-0.087,,,,0.1586905762
1740465464796383301,-0.087,,,,0.1594609188
1740465464804086727,-0.087,,,,0.1602312614
1740465464811790153,-0.084,,,,0.161001604
1740465464819493579,-0.084,,,,0.1617719466
1740465464827197005,-0.084,,,,0.1625422892
1740465464834900431,-0.089,,,,0.1633126318
1740465464842603857,-0.101,,,,0.1640829744
1740465464850307283,-0.084,,,,0.164853317
1740465464858010709,0.046,,,,0.1656236596
1740465464865714135,0.259,,,,0.1663940022
1740465464873417561,0.438,,,,0.1671643448
1740465464881120987,0.641,,,,0.1679346874
1740465464888824416,0.682,,,,0.1687050303
1740465464896527841,0.154,,,,0.1694753728
1740465464904231266,-0.452,,,,0.1702457153
1740465464911934691,-0.394,,,,0.1710160578
1740465464919638116,-0.106,,,,0.1717864003
1740465464927341541,-0.133,,,,0.1725567428
1740465464935044966,-0.196,,,,0.1733270853
1740465464942748391,-0.135,,,,0.1740974278
1740465464950451816,-0.123,,,,0.1748677703
1740465464958155241,-0.14,,,,0.1756381128
1740465464965858666,-0.116,,,,0.1764084553
1740465464973562091,-0.099,,,,0.1771787978
1740465464981265516,-0.101,,,,0.1779491403
1740465464988968941,-0.092,,,,0.1787194828
1740465464996672366,-0.079,,,,0.1794898253
1740465465004375791,-0.077,,,,0.1802601678
1740465465012079216,-0.072,,,,0.1810305103
1740465465019782641,-0.065,,,,0.1818008528
1740465465027486066,-0.06,,,,0.1825711953
1740465465035189491,-0.055,,,,0.1833415378
1740465465042892916,-0.046,,,,0.1841118803
1740465465050596341,-0.041,,,,0.1848822228
1740465465058299766,-0.033,,,,0.1856525653
1740465465066003191,-0.026,,,,0.1864229078
1740465465073706616,-0.019,,,,0.1871932503
1740465465081410041,-0.009,,,,0.1879635928
1740465465089113466,0.0,,,,0.1887339353
1740465465096816891,0.009,,,,0.1895042778
1740465465104520316,0.019,,,,0.1902746203
1740465465112223741,0.029,,,,0.1910449628
1740465465119927166,0.038,,,,0.1918153053
1740465465127630591,0.046,,,,0.1925856478
1740465465135334016,0.05,,,,0.1933559903
1740465465143037441,0.053,,,,0.1941263328
1740465465150740866,0.053,,,,0.1948966753
1740465465158444291,0.05,,,,0.1956670178
1740465465166147716,0.046,,,,0.1964373603
1740465465173851141,0.036,,,,0.1972077028
1740465465181554566,0.016,,,,0.1979780453
1740465465189257991,-0.012,,,,0.1987483878
1740465465196961416,-0.048,,,,0.1995187303
1740465465204664841,-0.087,,,,0.2002890728
1740465465212368266,-0.123,,,,0.2010594153
1740465465220071691,-0.15,,,,0.2018297578
1740465465227775116,-0.169,,,,0.2026001003
1740465465235478541,-0.176,,,,0.2033704428
1740465465243181966,-0.176,,,,0.2041407853
1740465465250885391,-0.174,,,,0.2049111278
1740465465258588816,-0.169,,,,0.2056814703
1740465465266292241,-0.159,,,,0.2064518128
1740465465273995666,-0.152,,,,0.2072221553
1740465465281699091,-0.147,,,,0.2079924978
1740465465289402516,-0.142,,,,0.2087628403
1740465465297105941,-0.133,,,,0.2095331828
1740465465304809366,-0.125,,,,0.2103035253
1740465465312512791,-0.121,,,,0.2110738678
1740465465320216216,-0.118,,,,0.2118442103
1740465465327919641,-0.113,,,,0.2126145528
1740465465335623066,-0.108,,,,0.2133848953
1740465465343326491,-0.106,,,,0.2141552378
1740465465351029916,-0.104,,,,0.2149255803
1740465465358733341,-0.101,,,,0.2156959228
1740465465366436766,-0.101,,,,0.2164662653
1740465465374140191,-0.101,,,,0.2172366078
1740465465381843616,-0.099,,,,0.2180069503
1740465465389547041,-0.099,,,,0.2187772928
1740465465397250466,-0.101,,,,0.2195476353
1740465465404953891,-0.104,,,,0.2203179778
1740465465412657316,-0.101,,,,0.2210883203
1740465465420360741,-0.104,,,,0.2218586628
1740465465428064166,-0.108,,,,0.2226290053
1740465465435767591,-0.106,,,,0.2233993478
1740465465443471016,-0.106,,,,0.2241696903
1740465465451174513,-0.106,59.0,941.0,,0.22494004
1740465465458878078,-0.106,,,,0.2257103965
1740465465466581643,-0.108,,,,0.226480753
1740465465474285208,-0.108,,,,0.2272511095
1740465465481988773,-0.106,,,,0.228021466
1740465465489692338,-0.106,,,,0.2287918225
1740465465497395903,-0.106,,,,0.229562179
1740465465505099468,-0.106,,,,0.2303325355
1740465465512803033,-0.104,,,,0.231102892
1740465465520506598,-0.104,,,,0.2318732485
1740465465528210163,-0.104,,,,0.232643605
1740465465535913728,-0.101,,,,0.2334139615
1740465465543617293,-0.101,,,,0.234184318
1740465465551320858,-0.101,,,,0.2349546745
1740465465559024423,-0.101,,,,0.235725031
1740465465566727988,-0.101,,,,0.2364953875
1740465465574431553,-0.099,,,,0.237265744
1740465465582135118,-0.101,,,,0.2380361005
1740465465589838683,-0.101,,,,0.238806457
1740465465597542248,-0.099,,,,0.2395768135
1740465465605245813,-0.099,,,,0.24034717
1740465465612949378,-0.099,,,,0.2411175265
1740465465620652943,-0.099,,,,0.241887883
1740465465628356508,-0.099,,,,0.2426582395
1740465465636060073,-0.101,,,,0.243428596
1740465465643763638,-0.101,,,,0.2441989525
1740465465651467203,-0.101,,,,0.244969309
1740465465659170768,-0.101,,,,0.2457396655
1740465465666874333,-0.099,,,,0.246510022
1740465465674577898,-0.099,,,,0.2472803785
1740465465682281463,-0.096,,,,0.248050735
1740465465689985028,-0.099,,,,0.2488210915
1740465465697688593,-0.101,,,,0.249591448
1740465465705392158,-0.099,,,,0.2503618045
1740465465713095723,-0.092,,,,0.251132161
1740465465720799288,-0.082,,,,0.2519025175
1740465465728502853,-0.072,,,,0.252672874
1740465465736206418,-0.075,,,,0.2534432305
1740465465743909983,-0.087,,,,0.254213587
1740465465751613548,-0.104,,,,0.2549839435
1740465465759317113,-0.108,,,,0.2557543
1740465465767020678,-0.101,,,,0.2565246565
1740465465774724243,-0.101,,,,0.257295013
1740465465782427808,-0.104,,,,0.2580653695
1740465465790131373,-0.101,,,,0.258835726
1740465465797834938,-0.101,,,,0.2596060825
1740465465805538503,-0.106,,,,0.260376439
1740465465813242068,-0.106,,,,0.2611467955
1740465465820945633,-0.101,,,,0.261917152
1740465465828649198,-0.099,,,,0.2626875085
1740465465836352763,-0.101,,,,0.263457865
1740465465844056328,-0.106,,,,0.2642282215
1740465465851759893,-0.118,,,,0.264998578
1740465465859463458,-0.113,,,,0.2657689345
1740465465867167023,-0.012,,,,0.266539291
1740465465874870588,0.196,,,,0.2673096475
