HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
,,0.02315613406848374,0.023561596761006127,0.0004545782315563478,0.04717230906104621,0.9827913745984561,0.49088404891346593,0.4994794028529492,-3.7481371482590675,0.0
,,0.02315613406848374,0.023561596761006127,0.0004545782315563478,0.04717230906104621,0.9827913745984561,0.49088404891346593,0.4994794028529492,-3.7481371482590675,0.1
,,0.02315613406848374,0.023561596761006127,0.0004545782315563478,0.04717230906104621,0.9827913745984561,0.49088404891346593,0.4994794028529492,-3.7481371482590675,0.2
,,0.02315613406848374,0.023561596761006127,0.0004545782315563478,0.04717230906104621,0.9827913745984561,0.49088404891346593,0.4994794028529492,-3.7481371482590675,0.3
,,0.02315613406848374,0.023561596761006127,0.0004545782315563478,0.04717230906104621,0.9827913745984561,0.49088404891346593,0.4994794028529492,-3.7481371482590675,0.4
,,0.02315613406848374,0.023561596761006127,0.0004545782315563478,0.04717230906104621,0.9827913745984561,0.49088404891346593,0.4994794028529492,-3.7481371482590675,0.5
,,0.02315613406848374,0.023561596761006127,0.0004545782315563478,0.04717230906104621,0.9827913745984561,0.49088404891346593,0.4994794028529492,-3.7481371482590675,0.6
,,0.02315613406848374,0.023561596761006127,0.0004545782315563478,0.04717230906104621,0.9827913745984561,0.49088404891346593,0.4994794028529492,-3.7481371482590675,0.7
,,0.024157526063088543,0.021603320149636663,0.0002899192246170108,0.04605076543734222,0.9978403441141998,0.5245846802689492,0.46911967574199526,-3.8349082654729596,0.8
,,0.024157526063088543,0.021603320149636663,0.0002899192246170108,0.04605076543734222,1.0098795197267947,0.5245846802689492,0.46911967574199526,-3.8349082654729596,0.9
,,0.024157526063088543,0.021603320149636663,0.0002899192246170108,0.04605076543734222,1.0197297543189179,0.5245846802689492,0.46911967574199526,-3.8349082654729596,1.0
,,0.022770053347911927,0.023974478238996524,0.00044254833598130204,0.04718707992288975,1.0138991253199527,0.48254847269891166,0.5080729360277041,-3.730765421160749,1.1
,,0.022770053347911927,0.023974478238996524,0.00044254833598130204,0.04718707992288975,1.0089655161669822,0.48254847269891166,0.5080729360277041,-3.730765421160749,1.2
,,0.022770053347911927,0.023974478238996524,0.00044254833598130204,0.04718707992288975,1.0047367083215788,0.48254847269891166,0.5080729360277041,-3.730765421160749,1.3
,,0.022770053347911927,0.023974478238996524,0.00044254833598130204,0.04718707992288975,1.0010717415222292,0.48254847269891166,0.5080729360277041,-3.730765421160749,1.4
,,0.022770053347911927,0.023974478238996524,0.00044254833598130204,0.04718707992288975,0.9978648955727983,0.48254847269891166,0.5080729360277041,-3.730765421160749,1.5
,,0.022770053347911927,0.023974478238996524,0.00044254833598130204,0.04718707992288975,0.9950353256174183,0.48254847269891166,0.5080729360277041,-3.730765421160749,1.6
,,0.022770053347911927,0.023974478238996524,0.00044254833598130204,0.04718707992288975,0.9925201523237468,0.48254847269891166,0.5080729360277041,-3.730765421160749,1.7
,,0.022770053347911927,0.023974478238996524,0.00044254833598130204,0.04718707992288975,0.99026973411362,0.48254847269891166,0.5080729360277041,-3.730765421160749,1.8
,,0.022770053347911927,0.023974478238996524,0.00044254833598130204,0.04718707992288975,0.9882443577245057,0.48254847269891166,0.5080729360277041,-3.730765421160749,1.9
,,0.022770053347911927,0.023974478238996524,0.00044254833598130204,0.04718707992288975,0.986411874324831,0.48254847269891166,0.5080729360277041,-3.730765421160749,2.0
