HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
,,0.007480445367465646,0.031074431289868133,0.0013726316143099727,0.03992750827164375,0.24072670221014333,0.18735066853090376,0.7782712379258835,-3.471369942963833,0.0
,,0.007480445367465646,0.031074431289868133,0.0013726316143099727,0.03992750827164375,0.24072670221014333,0.18735066853090376,0.7782712379258835,-3.471369942963833,0.1
,,0.007480445367465646,0.031074431289868133,0.0013726316143099727,0.03992750827164375,0.24072670221014333,0.18735066853090376,0.7782712379258835,-3.471369942963833,0.2
,,0.007480445367465646,0.031074431289868133,0.0013726316143099727,0.03992750827164375,0.24072670221014333,0.18735066853090376,0.7782712379258835,-3.471369942963833,0.3
,,0.007480445367465646,0.031074431289868133,0.0013726316143099727,0.03992750827164375,0.24072670221014333,0.18735066853090376,0.7782712379258835,-3.471369942963833,0.4
,,0.006878993392616737,0.03008791606386617,0.0010997737367939608,0.038066683193276864,0.23871054719162596,0.1807090299328119,0.7904002539727479,-3.503631647506036,0.5
,,0.006749271242481494,0.029455244960560262,0.001076987664589196,0.037281503867630954,0.23734282376630814,0.18103538061246066,0.7900766306300827,-3.5248832876091765,0.6
,,0.006749271242481494,0.029455244960560262,0.001076987664589196,0.037281503867630954,0.23631703119731978,0.18103538061246066,0.7900766306300827,-3.5248832876091765,0.7
,,0.006749271242481494,0.029455244960560262,0.001076987664589196,0.037281503867630954,0.23551919253255107,0.18103538061246066,0.7900766306300827,-3.5248832876091765,0.8
,,0.02160077083141856,0.07226644512388355,0.003643024983021494,0.09751024093832361,0.24185773045397668,0.22152309976427303,0.7411164655986539,-2.6273953637183722,0.9
,,0.02160077083141856,0.07226644512388355,0.003643024983021494,0.09751024093832361,0.24704380693514308,0.22152309976427303,0.7411164655986539,-2.6273953637183722,1.0
,,0.02160077083141856,0.07226644512388355,0.003643024983021494,0.09751024093832361,0.2513655373361151,0.22152309976427303,0.7411164655986539,-2.6273953637183722,1.1
,,0.02160077083141856,0.07226644512388355,0.003643024983021494,0.09751024093832361,0.25502238613693756,0.22152309976427303,0.7411164655986539,-2.6273953637183722,1.2
,,0.02160077083141856,0.07226644512388355,0.003643024983021494,0.09751024093832361,0.258156827966214,0.22152309976427303,0.7411164655986539,-2.6273953637183722,1.3
,,0.02160077083141856,0.07226644512388355,0.003643024983021494,0.09751024093832361,0.26087334421825353,0.22152309976427303,0.7411164655986539,-2.6273953637183722,1.4
,,0.02160077083141856,0.07226644512388355,0.003643024983021494,0.09751024093832361,0.2632502959387881,0.22152309976427303,0.7411164655986539,-2.6273953637183722,1.5
,,0.005783912266465685,0.027951913823935706,0.001074989324822023,0.03481081541522341,0.25993696431619806,0.1661527372305181,0.802966362336684,-3.5772696085969167,1.6
,,0.005783912266465685,0.027951913823935706,0.001074989324822023,0.03481081541522341,0.25699178065167355,0.1661527372305181,0.802966362336684,-3.5772696085969167,1.7
,,0.005783912266465685,0.027951913823935706,0.001074989324822023,0.03481081541522341,0.2543566163202569,0.1661527372305181,0.802966362336684,-3.5772696085969167,1.8
,,0.005783912266465685,0.027951913823935706,0.001074989324822023,0.03481081541522341,0.2519849684219819,0.1661527372305181,0.802966362336684,-3.5772696085969167,1.9
,,0.005783912266465685,0.027951913823935706,0.001074989324822023,0.03481081541522341,0.24983919175211408,0.1661527372305181,0.802966362336684,-3.5772696085969167,2.0
,,0.005783912266465685,0.027951913823935706,0.001074989324822023,0.03481081541522341,0.24788848568859786,0.1661527372305181,0.802966362336684,-3.5772696085969167,2.1
,,0.005783912266465685,0.027951913823935706,0.001074989324822023,0.03481081541522341,0.24610740623930044,0.1661527372305181,0.802966362336684,-3.5772696085969167,2.2
,,0.005783912266465685,0.027951913823935706,0.001074989324822023,0.03481081541522341,0.24447475007744446,0.1661527372305181,0.802966362336684,-3.5772696085969167,2.3
,,0.005783912266465685,0.027951913823935706,0.001074989324822023,0.03481081541522341,0.24297270640853696,0.1661527372305181,0.802966362336684,-3.5772696085969167,2.4
,,0.005783912266465685,0.027951913823935706,0.001074989324822023,0.03481081541522341,0.24158620456031465,0.1661527372305181,0.802966362336684,-3.5772696085969167,2.5
,,0.014773192645160936,0.05170344945696246,0.0017320617457951167,0.06820870384791851,0.24322113561434502,0.2165880864427504,0.7580183545525659,-2.9622307790559046,2.6
,,0.0054912186109332935,0.026082285914380665,0.0010258938382818894,0.03259939836359585,0.24205375246699826,0.16844539735633296,0.8000848857231389,-3.6464988956734463,2.7
,,0.0054912186109332935,0.026082285914380665,0.0010258938382818894,0.03259939836359585,0.2409668785022271,0.16844539735633296,0.8000848857231389,-3.6464988956734463,2.8
,,0.0054912186109332935,0.026082285914380665,0.0010258938382818894,0.03259939836359585,0.239952462801774,0.16844539735633296,0.8000848857231389,-3.6464988956734463,2.9
,,0.0054912186109332935,0.026082285914380665,0.0010258938382818894,0.03259939836359585,0.23900349327554368,0.16844539735633296,0.8000848857231389,-3.6464988956734463,3.0
,,0.0054912186109332935,0.026082285914380665,0.0010258938382818894,0.03259939836359585,0.2381138343447028,0.16844539735633296,0.8000848857231389,-3.6464988956734463,3.1
,,0.0054912186109332935,0.026082285914380665,0.0010258938382818894,0.03259939836359585,0.23727809413694315,0.16844539735633296,0.8000848857231389,-3.6464988956734463,3.2
