HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
,,0.024848763692095113,0.0477884048167463,0.0027206271862521524,0.07535779569509357,0.5199747467483463,0.32974377054015896,0.6341534326468858,-3.0409722459668163,0.0
,,0.0237689606415242,0.05326162040658135,0.002564020410525582,0.07959460145863113,0.48312140929046643,0.29862528621213075,0.6691612173504479,-2.932539274602137,0.1
,,0.0237689606415242,0.05326162040658135,0.002564020410525582,0.07959460145863113,0.4708369634711731,0.29862528621213075,0.6691612173504479,-2.932539274602137,0.2
,,0.0237689606415242,0.05326162040658135,0.002564020410525582,0.07959460145863113,0.46469474056152643,0.29862528621213075,0.6691612173504479,-2.932539274602137,0.3
,,0.0237689606415242,0.05326162040658135,0.002564020410525582,0.07959460145863113,0.4610094068157385,0.29862528621213075,0.6691612173504479,-2.932539274602137,0.4
,,0.0237689606415242,0.05326162040658135,0.002564020410525582,0.07959460145863113,0.4585525176518798,0.29862528621213075,0.6691612173504479,-2.932539274602137,0.5
,,0.0237689606415242,0.05326162040658135,0.002564020410525582,0.07959460145863113,0.45679759682055215,0.29862528621213075,0.6691612173504479,-2.932539274602137,0.6
,,0.02545593014585811,0.04868391092040133,0.0019351169524038302,0.07607495801866328,0.46505812009397296,0.33461642055212265,0.6399466025135082,-3.0224066747225207,0.7
,,0.026066759935236265,0.0503128911821614,0.0017489912879002333,0.0781286424052979,0.47095089160369,0.3336389719920268,0.6439749832226662,-2.9894939487844097,0.8
,,0.026066759935236265,0.0503128911821614,0.0017489912879002333,0.0781286424052979,0.4756651088114638,0.3336389719920268,0.6439749832226662,-2.9894939487844097,0.9
,,0.026066759935236265,0.0503128911821614,0.0017489912879002333,0.0781286424052979,0.47952219561782417,0.3336389719920268,0.6439749832226662,-2.9894939487844097,1.0
,,0.026066759935236265,0.0503128911821614,0.0017489912879002333,0.0781286424052979,0.4827364346231244,0.3336389719920268,0.6439749832226662,-2.9894939487844097,1.1
,,0.026066759935236265,0.0503128911821614,0.0017489912879002333,0.0781286424052979,0.4854561753199169,0.3336389719920268,0.6439749832226662,-2.9894939487844097,1.2
,,0.026066759935236265,0.0503128911821614,0.0017489912879002333,0.0781286424052979,0.4877873816314534,0.3336389719920268,0.6439749832226662,-2.9894939487844097,1.3
,,0.026066759935236265,0.0503128911821614,0.0017489912879002333,0.0781286424052979,0.48980776043478497,0.3336389719920268,0.6439749832226662,-2.9894939487844097,1.4
,,,0.058981745212678405,0.002421745007578302,0.06140349022025671,0.48980776043478497,,0.9605601408178687,-2.8305272861263977,1.5
,,,0.060093062947939986,0.0021078518291210995,0.062200914777061085,0.48980776043478497,,0.9661122053160149,-2.81186086926204,1.6
,,,0.060093062947939986,0.0021078518291210995,0.062200914777061085,0.48980776043478497,,0.9661122053160149,-2.81186086926204,1.7
,,,0.060093062947939986,0.0021078518291210995,0.062200914777061085,0.48980776043478497,,0.9661122053160149,-2.81186086926204,1.8
,,,0.060093062947939986,0.0021078518291210995,0.062200914777061085,0.48980776043478497,,0.9661122053160149,-2.81186086926204,1.9
,,,0.060093062947939986,0.0021078518291210995,0.062200914777061085,0.48980776043478497,,0.9661122053160149,-2.81186086926204,2.0
,,,0.060093062947939986,0.0021078518291210995,0.062200914777061085,0.48980776043478497,,0.9661122053160149,-2.81186086926204,2.1
,,0.024861515117671897,0.0589661423559862,0.001876213616781,0.0857038710904391,0.48554624818115155,0.290086256330671,0.6880219248645386,-2.8307918581692695,2.2
,,0.024861515117671897,0.0589661423559862,0.001876213616781,0.0857038710904391,0.48178609031029856,0.290086256330671,0.6880219248645386,-2.8307918581692695,2.3
,,0.02514363028310472,0.05969398549002737,0.0016534421949711228,0.08649105796810322,0.47842068369940666,0.2907078589832647,0.6901752261146087,-2.818524009219436,2.4
,,0.02514363028310472,0.05969398549002737,0.0016534421949711228,0.08649105796810322,0.475409530415977,0.2907078589832647,0.6901752261146087,-2.818524009219436,2.5
,,0.02514363028310472,0.05969398549002737,0.0016534421949711228,0.08649105796810322,0.4726994924608904,0.2907078589832647,0.6901752261146087,-2.818524009219436,2.6
,,0.02514363028310472,0.05969398549002737,0.0016534421949711228,0.08649105796810322,0.470247553358669,0.2907078589832647,0.6901752261146087,-2.818524009219436,2.7
,,0.02514363028310472,0.05969398549002737,0.0016534421949711228,0.08649105796810322,0.4680185178111952,0.2907078589832647,0.6901752261146087,-2.818524009219436,2.8
,,0.023999060357401385,0.06295724391277319,0.001883597030633509,0.08883990130080809,0.4642436331956409,0.27013830504090275,0.7086595436390982,-2.7652994510412348,2.9
,,0.023999060357401385,0.06295724391277319,0.001883597030633509,0.08883990130080809,0.46078332229804947,0.27013830504090275,0.7086595436390982,-2.7652994510412348,3.0
,,0.023999060357401385,0.06295724391277319,0.001883597030633509,0.08883990130080809,0.4575998362722653,0.27013830504090275,0.7086595436390982,-2.7652994510412348,3.1
,,0.02431797737893654,0.06252033260531303,0.0016998611462027717,0.08853817113045234,0.4549598848995759,0.2746609407947492,0.7061398694716139,-2.7722634534603983,3.2
,,0.02431797737893654,0.06252033260531303,0.0016998611462027717,0.08853817113045234,0.45251548548041903,0.2746609407947492,0.7061398694716139,-2.7722634534603983,3.3
,,0.02431797737893654,0.06252033260531303,0.0016998611462027717,0.08853817113045234,0.4502456860197734,0.2746609407947492,0.7061398694716139,-2.7722634534603983,3.4
,,0.02431797737893654,0.06252033260531303,0.0016998611462027717,0.08853817113045234,0.44813242445296536,0.2746609407947492,0.7061398694716139,-2.7722634534603983,3.5
,,0.022560634017288857,0.06314559051334413,0.001872579329637333,0.08757880386027032,0.44510399839485026,0.25760381533965404,0.7210145346822875,-2.762312258223809,3.6
,,0.022560634017288857,0.06314559051334413,0.001872579329637333,0.08757880386027032,0.44227095466306526,0.25760381533965404,0.7210145346822875,-2.762312258223809,3.7
,,0.022560634017288857,0.06314559051334413,0.001872579329637333,0.08757880386027032,0.4396149761645168,0.25760381533965404,0.7210145346822875,-2.762312258223809,3.8
,,0.022560634017288857,0.06314559051334413,0.001872579329637333,0.08757880386027032,0.43711996605981973,0.25760381533965404,0.7210145346822875,-2.762312258223809,3.9
,,0.023259545333486724,0.06204025324195758,0.0017808309987696256,0.08708062957421393,0.435290277289792,0.26710355043613826,0.7124460806646346,-2.77997185876792,4.0
,,0.023259545333486724,0.06204025324195758,0.0017808309987696256,0.08708062957421393,0.43356514216376596,0.26710355043613826,0.7124460806646346,-2.77997185876792,4.1
,,0.023259545333486724,0.06204025324195758,0.0017808309987696256,0.08708062957421393,0.4319358478780747,0.26710355043613826,0.7124460806646346,-2.77997185876792,4.2
,,0.02167941564675398,0.06217468603764252,0.001962119082163131,0.08581622076655963,0.42968584028358975,0.25262608226161704,0.7245097195176229,-2.777807338961349,4.3
,,0.02167941564675398,0.06217468603764252,0.001962119082163131,0.08581622076655963,0.42755425414144616,0.25262608226161704,0.7245097195176229,-2.777807338961349,4.4
,,0.02167941564675398,0.06217468603764252,0.001962119082163131,0.08581622076655963,0.42553198010915605,0.25262608226161704,0.7245097195176229,-2.777807338961349,4.5
,,0.02167941564675398,0.06217468603764252,0.001962119082163131,0.08581622076655963,0.4236108197784804,0.25262608226161704,0.7245097195176229,-2.777807338961349,4.6
,,0.02269937246069414,0.060457113148777025,0.001969615806852417,0.08512610141632358,0.4224364679397157,0.2666558444827518,0.7102065305810411,-2.8058210388889466,4.7
,,0.02269937246069414,0.060457113148777025,0.001969615806852417,0.08512610141632358,0.42131803761708264,0.2666558444827518,0.7102065305810411,-2.8058210388889466,4.8
,,,0.0649119833831232,0.0022988553543315214,0.06721083873745473,0.42131803761708264,,0.9657963596718153,-2.734723028508909,4.9
,,,0.0649119833831232,0.0022988553543315214,0.06721083873745473,0.42131803761708264,,0.9657963596718153,-2.734723028508909,5.0
,,,0.0649119833831232,0.0022988553543315214,0.06721083873745473,0.42131803761708264,,0.9657963596718153,-2.734723028508909,5.1
,,,0.0649119833831232,0.0022988553543315214,0.06721083873745473,0.42131803761708264,,0.9657963596718153,-2.734723028508909,5.2
,,,0.0649119833831232,0.0022988553543315214,0.06721083873745473,0.42131803761708264,,0.9657963596718153,-2.734723028508909,5.3
,,,0.0649119833831232,0.0022988553543315214,0.06721083873745473,0.42131803761708264,,0.9657963596718153,-2.734723028508909,5.4
,,0.01620424787712947,0.06214656488104399,0.0023899177555388924,0.08074073051371235,0.4175837217348683,0.200694838578126,0.7697052588654685,-2.778259733976205,5.5
,,0.01620424787712947,0.06214656488104399,0.0023899177555388924,0.08074073051371235,0.41401914748366386,0.200694838578126,0.7697052588654685,-2.778259733976205,5.6
,,0.01620424787712947,0.06214656488104399,0.0023899177555388924,0.08074073051371235,0.41061299875473506,0.200694838578126,0.7697052588654685,-2.778259733976205,5.7
,,0.015660587286250673,0.06322955545130968,0.002538733905362917,0.08142887664292325,0.4070709395643542,0.1923222808896712,0.7765004020450867,-2.760983437597256,5.8
,,0.015660587286250673,0.06322955545130968,0.002538733905362917,0.08142887664292325,0.40367960629696825,0.1923222808896712,0.7765004020450867,-2.760983437597256,5.9
,,0.015660587286250673,0.06322955545130968,0.002538733905362917,0.08142887664292325,0.4004295785823901,0.1923222808896712,0.7765004020450867,-2.760983437597256,6.0
,,0.015660587286250673,0.06322955545130968,0.002538733905362917,0.08142887664292325,0.3973122050602436,0.1923222808896712,0.7765004020450867,-2.760983437597256,6.1
,,0.022188192087520826,0.049790092178353104,0.0024277064221862143,0.07440599068806016,0.39827865467651186,0.2982043768564638,0.6691677876730813,-2.999939266987058,6.2
