HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
,,0.005915114127639904,0.08776608855425828,0.0005088265851603349,0.09419002926705852,0.06739635119984974,0.0627997907386639,0.9317980813596911,-2.433080088094193,0.0
,,0.009227614626266707,0.08438398271809308,0.00078373000508552,0.09439532734944531,0.08837451540420968,0.09775499365669535,0.8939423707458434,-2.472377673612037,0.1
,,0.005915114127639904,0.08776608855425828,0.0005088265851603349,0.09419002926705852,0.08138179400275636,0.0627997907386639,0.9317980813596911,-2.433080088094193,0.2
,,0.010844749494302221,0.09149305196487201,0.000856390581687269,0.1031941920408615,0.09066905875570858,0.10509069628655127,0.8866104783168783,-2.391492244393997,0.3
,,0.010844749494302221,0.09149305196487201,0.000856390581687269,0.1031941920408615,0.09624141760747991,0.10509069628655127,0.8866104783168783,-2.391492244393997,0.4
,,0.011407277400671087,0.08860267791216557,0.0005675445407351393,0.1005774998535718,0.10165891766212531,0.11341778645600308,0.8809393556328198,-2.423593197085585,0.5
,,0.011407277400671087,0.08860267791216557,0.0005675445407351393,0.1005774998535718,0.10552856055830062,0.11341778645600308,0.8809393556328198,-2.423593197085585,0.6
,,0.011407277400671087,0.08860267791216557,0.0005675445407351393,0.1005774998535718,0.1084307927304321,0.11341778645600308,0.8809393556328198,-2.423593197085585,0.7
,,0.011407277400671087,0.08860267791216557,0.0005675445407351393,0.1005774998535718,0.11068808441986769,0.11341778645600308,0.8809393556328198,-2.423593197085585,0.8
,,0.011407277400671087,0.08860267791216557,0.0005675445407351393,0.1005774998535718,0.11249391777141615,0.11341778645600308,0.8809393556328198,-2.423593197085585,0.9
,,0.011407277400671087,0.08860267791216557,0.0005675445407351393,0.1005774998535718,0.11397141778631946,0.11341778645600308,0.8809393556328198,-2.423593197085585,1.0
,,0.011407277400671087,0.08860267791216557,0.0005675445407351393,0.1005774998535718,0.11520266779873888,0.11341778645600308,0.8809393556328198,-2.423593197085585,1.1
