time,ecg,hr,rr,marker,norm_time
1741759298150352546,-0.91,,,,0.0932148241
1741759298158056250,-0.907,,,,0.0939851945
1741759298165759954,-0.902,,,,0.0947555649
1741759298173463658,-0.898,,,,0.0955259353
1741759298181167362,-0.898,,,,0.0962963057
1741759298188871066,-0.895,,,,0.0970666761
1741759298196574770,-0.893,,,,0.0978370465
1741759298204278474,-0.898,,,,0.0986074169
1741759298211982178,-0.922,,,,0.0993777873
1741759298219685882,-1.02,,,,0.1001481577
1741759298227389586,-1.143,,,,0.1009185281
1741759298235093290,-1.003,,,,0.1016888985
1741759298242796994,-0.39,,,,0.1024592689
1741759298250500698,0.117,,,,0.1032296393
1741759298258204402,-0.179,,,,0.1040000097
1741759298265908106,-0.672,,,,0.1047703801
1741759298273611810,-0.748,,,,0.1055407505
1741759298281315514,-0.863,,,,0.1063111209
1741759298289019218,-1.106,,,,0.1070814913
1741759298296722922,-1.113,,,,0.1078518617
1741759298304426626,-1.02,,,,0.1086222321
1741759298312130330,-1.035,,,,0.1093926025
1741759298319834034,-1.04,,,,0.1101629729
1741759298327537738,-0.998,,,,0.1109333433
1741759298335241442,-0.991,,,,0.1117037137
1741759298342945199,-0.996,103.0,,,0.1124740894
1741759298350648903,-0.981,,,,0.1132444598
1741759298358352607,-0.974,,,,0.1140148302
1741759298366056311,-0.974,,,,0.1147852006
1741759298373760015,-0.969,,,,0.115555571
1741759298381463719,-0.966,,,,0.1163259414
1741759298389167423,-0.966,,,,0.1170963118
1741759298396871127,-0.961,,,,0.1178666822
1741759298404574831,-0.952,,,,0.1186370526
1741759298412278535,-0.947,,,,0.119407423
1741759298419982239,-0.947,,,,0.1201777934
1741759298427685943,-0.942,,,,0.1209481638
1741759298435389647,-0.934,,,,0.1217185342
1741759298443093351,-0.925,,,,0.1224889046
1741759298450797055,-0.912,,,,0.123259275
1741759298458500759,-0.905,,1823.0,,0.1240296454
1741759298466204463,-0.893,,,,0.1248000158
1741759298473908167,-0.885,,,,0.1255703862
1741759298481611871,-0.88,,,,0.1263407566
1741759298489315575,-0.868,,,,0.127111127
1741759298497019279,-0.861,,,,0.1278814974
1741759298504722983,-0.858,,,,0.1286518678
1741759298512426687,-0.856,,,,0.1294222382
1741759298520130391,-0.856,,,,0.1301926086
1741759298527834095,-0.856,,,,0.130962979
1741759298535537799,-0.858,,,,0.1317333494
1741759298543241503,-0.861,,,,0.1325037198
1741759298550945207,-0.861,,,,0.1332740902
1741759298558648911,-0.863,,,,0.1340444606
1741759298566352615,-0.858,,,,0.134814831
1741759298574056319,-0.863,,,,0.1355852014
1741759298581760023,-0.866,,,,0.1363555718
1741759298589463727,-0.861,,,,0.1371259422
1741759298597167431,-0.861,,,,0.1378963126
1741759298604871135,-0.861,,,,0.138666683
1741759298612574839,-0.861,,,,0.1394370534
1741759298620278543,-0.858,,,,0.1402074238
1741759298627982247,-0.858,,,,0.1409777942
1741759298635685951,-0.856,,,,0.1417481646
1741759298643389655,-0.853,,,,0.142518535
1741759298651093359,-0.851,,,,0.1432889054
1741759298658797063,-0.853,,,,0.1440592758
1741759298666500767,-0.848,,,,0.1448296462
1741759298674204471,-0.844,,,,0.1456000166
1741759298681908175,-0.836,,,,0.146370387
1741759298689611879,-0.836,,,,0.1471407574
1741759298697315583,-0.839,,,,0.1479111278
1741759298705019287,-0.834,,,,0.1486814982
1741759298712722991,-0.8310000000000001,,,,0.1494518686
1741759298720426695,-0.839,,,,0.150222239
1741759298728130399,-0.846,,,,0.1509926094
1741759298735834103,-0.851,,,,0.1517629798
1741759298743537807,-0.848,,,,0.1525333502
1741759298751241511,-0.846,,,,0.1533037206
1741759298758945215,-0.848,,,,0.154074091
1741759298766648919,-0.839,,,,0.1548444614
1741759298774352623,-0.8260000000000001,,,,0.1556148318
1741759298782056327,-0.8310000000000001,,,,0.1563852022
1741759298789760031,-0.839,,,,0.1571555726
1741759298797463735,-0.836,,,,0.157925943
1741759298805167439,-0.8290000000000001,,,,0.1586963134
1741759298812871143,-0.8310000000000001,,,,0.1594666838
1741759298820574847,-0.8310000000000001,,,,0.1602370542
1741759298828278551,-0.8290000000000001,,,,0.1610074246
1741759298835982255,-0.834,,,,0.161777795
1741759298843685959,-0.841,,,,0.1625481654
1741759298851389663,-0.89,,,,0.1633185358
1741759298859093367,-1.008,,,,0.1640889062
1741759298866797071,-1.079,,,,0.1648592766
1741759298874500775,-0.8190000000000001,,,,0.165629647
1741759298882204479,-0.22,,,,0.1664000174
1741759298889908183,0.014,,,,0.1671703878
1741759298897611887,-0.409,,,,0.1679407582
1741759298905315644,-0.723,101.0,,,0.1687111339
1741759298913019348,-0.709,,,,0.1694815043
1741759298920723052,-0.873,,,,0.1702518747
1741759298928426756,-1.077,,,,0.1710222451
1741759298936130460,-1.032,,,,0.1717926155
1741759298943834164,-0.969,,,,0.1725629859
1741759298951537868,-0.993,,,,0.1733333563
1741759298959241572,-0.981,,,,0.1741037267
1741759298966945276,-0.949,,,,0.1748740971
1741759298974648980,-0.952,,,,0.1756444675
1741759298982352684,-0.952,,,,0.1764148379
1741759298990056388,-0.939,,,,0.1771852083
1741759298997760092,-0.942,,,,0.1779555787
1741759299005463796,-0.942,,,,0.1787259491
1741759299013167500,-0.937,,,,0.1794963195
1741759299020871204,-0.934,,,,0.1802666899
1741759299028574908,-0.932,,,,0.1810370603
1741759299036278612,-0.929,,,,0.1818074307
1741759299043982316,-0.929,,,,0.1825778011
1741759299051686020,-0.932,,,,0.1833481715
1741759299059389724,-0.927,,,,0.1841185419
1741759299067093428,-0.917,,,,0.1848889123
1741759299074797132,-0.915,,,,0.1856592827
1741759299082500836,-0.917,,624.0,,0.1864296531
1741759299090204540,-0.907,,,,0.1872000235
1741759299097908244,-0.902,,,,0.1879703939
1741759299105611948,-0.895,,,,0.1887407643
1741759299113315652,-0.888,,,,0.1895111347
1741759299121019356,-0.885,,,,0.1902815051
1741759299128723060,-0.883,,,,0.1910518755
1741759299136426764,-0.88,,,,0.1918222459
1741759299144130468,-0.88,,,,0.1925926163
1741759299151834172,-0.885,,,,0.1933629867
1741759299159537876,-0.89,,,,0.1941333571
1741759299167241580,-0.89,,,,0.1949037275
1741759299174945284,-0.89,,,,0.1956740979
1741759299182648988,-0.893,,,,0.1964444683
1741759299190352692,-0.893,,,,0.1972148387
1741759299198056396,-0.89,,,,0.1979852091
1741759299205760100,-0.893,,,,0.1987555795
1741759299213463804,-0.895,,,,0.1995259499
1741759299221167508,-0.898,,,,0.2002963203
1741759299228871212,-0.902,,,,0.2010666907
1741759299236574916,-0.907,,,,0.2018370611
1741759299244278620,-0.902,,,,0.2026074315
1741759299251982324,-0.898,,,,0.2033778019
1741759299259686028,-0.895,,,,0.2041481723
1741759299267389732,-0.898,,,,0.2049185427
1741759299275093436,-0.9,,,,0.2056889131
1741759299282797140,-0.898,,,,0.2064592835
1741759299290500844,-0.89,,,,0.2072296539
1741759299298204548,-0.89,,,,0.2080000243
1741759299305908252,-0.89,,,,0.2087703947
1741759299313611956,-0.89,,,,0.2095407651
1741759299321315660,-0.888,,,,0.2103111355
1741759299329019364,-0.885,,,,0.2110815059
1741759299336723068,-0.888,,,,0.2118518763
1741759299344426772,-0.89,,,,0.2126222467
1741759299352130476,-0.893,,,,0.2133926171
1741759299359834180,-0.898,,,,0.2141629875
1741759299367537884,-0.905,,,,0.2149333579
1741759299375241588,-0.915,,,,0.2157037283
1741759299382945292,-0.912,,,,0.2164740987
1741759299390648996,-0.907,,,,0.2172444691
1741759299398352700,-0.912,,,,0.2180148395
1741759299406056404,-0.907,,,,0.2187852099
1741759299413760108,-0.898,,,,0.2195555803
1741759299421463812,-0.9,,,,0.2203259507
1741759299429167516,-0.902,,,,0.2210963211
1741759299436871220,-0.902,,,,0.2218666915
1741759299444574924,-0.9,,,,0.2226370619
1741759299452278628,-0.905,,,,0.2234074323
1741759299459982332,-0.907,,,,0.2241778027
1741759299467686089,-0.907,,,,0.2249481784
1741759299475389793,-0.91,,,,0.2257185488
1741759299483093497,-0.915,,,,0.2264889192
1741759299490797201,-0.952,,,,0.2272592896
1741759299498500905,-1.064,,,,0.22802966
1741759299506204609,-1.172,,,,0.2288000304
1741759299513908313,-1.003,,,,0.2295704008
1741759299521612017,-0.417,,,,0.2303407712
1741759299529315721,-0.009,,,,0.2311111416
1741759299537019425,-0.368,,,,0.231881512
1741759299544723129,-0.812,,,,0.2326518824
1741759299552426833,-0.785,,,,0.2334222528
1741759299560130537,-0.861,,,,0.2341926232
1741759299567834241,-1.126,,,,0.2349629936
1741759299575537945,-1.143,,,,0.235733364
1741759299583241649,-1.047,,,,0.2365037344
1741759299590945353,-1.069,,,,0.2372741048
1741759299598649057,-1.079,,,,0.2380444752
1741759299606352761,-1.035,,,,0.2388148456
1741759299614056465,-1.03,,,,0.239585216
1741759299621760169,-1.032,,,,0.2403555864
1741759299629463873,-1.02,,,,0.2411259568
1741759299637167577,-1.02,,,,0.2418963272
1741759299644871281,-1.023,,,,0.2426666976
1741759299652574985,-1.015,,,,0.243437068
1741759299660278689,-1.013,,,,0.2442074384
1741759299667982393,-1.018,,,,0.2449778088
1741759299675686097,-1.013,,,,0.2457481792
1741759299683389801,-1.005,,,,0.2465185496
1741759299691093505,-1.005,,,,0.24728892
1741759299698797209,-1.003,,621.0,,0.2480592904
1741759299706500913,-0.993,,,,0.2488296608
1741759299714204617,-0.988,,,,0.2496000312
1741759299721908321,-0.983,,,,0.2503704016
1741759299729612025,-0.974,,,,0.251140772
1741759299737315729,-0.964,,,,0.2519111424
1741759299745019433,-0.956,,,,0.2526815128
1741759299752723137,-0.949,,,,0.2534518832
1741759299760426841,-0.939,,,,0.2542222536
1741759299768130545,-0.934,,,,0.254992624
1741759299775834249,-0.937,,,,0.2557629944
1741759299783537953,-0.939,,,,0.2565333648
1741759299791241657,-0.939,,,,0.2573037352
1741759299798945361,-0.944,,,,0.2580741056
1741759299806649065,-0.947,,,,0.258844476
1741759299814352769,-0.947,,,,0.2596148464
1741759299822056473,-0.944,,,,0.2603852168
1741759299829760177,-0.939,,,,0.2611555872
1741759299837463881,-0.939,,,,0.2619259576
1741759299845167585,-0.934,,,,0.262696328
1741759299852871289,-0.929,,,,0.2634666984
1741759299860574993,-0.929,,,,0.2642370688
1741759299868278697,-0.925,,,,0.2650074392
1741759299875982401,-0.922,,,,0.2657778096
1741759299883686105,-0.915,,,,0.26654818
1741759299891389809,-0.912,,,,0.2673185504
1741759299899093513,-0.915,,,,0.2680889208
1741759299906797217,-0.91,,,,0.2688592912
1741759299914500921,-0.905,,,,0.2696296616
1741759299922204625,-0.902,,,,0.270400032
1741759299929908329,-0.902,,,,0.2711704024
1741759299937612033,-0.9,,,,0.2719407728
1741759299945315737,-0.898,,,,0.2727111432
1741759299953019441,-0.895,,,,0.2734815136
1741759299960723145,-0.893,,,,0.274251884
1741759299968426849,-0.89,,,,0.2750222544
1741759299976130553,-0.89,,,,0.2757926248
1741759299983834257,-0.885,,,,0.2765629952
1741759299991537961,-0.885,,,,0.2773333656
1741759299999241665,-0.885,,,,0.278103736
1741759300006945369,-0.888,,,,0.2788741064
1741759300014649073,-0.893,,,,0.2796444768
1741759300022352777,-0.893,,,,0.2804148472
1741759300030056534,-0.885,99.0,,,0.2811852229
1741759300037759820,-0.88,,,,0.2819555515
1741759300045463106,-0.878,,,,0.2827258801
1741759300053166392,-0.868,,,,0.2834962087
1741759300060869678,-0.856,,,,0.2842665373
1741759300068572964,-0.853,,,,0.2850368659
1741759300076276250,-0.856,,,,0.2858071945
1741759300083979536,-0.851,,,,0.2865775231
1741759300091682822,-0.841,,,,0.2873478517
1741759300099386108,-0.841,,,,0.2881181803
1741759300107089394,-0.839,,,,0.2888885089
1741759300114792680,-0.836,,,,0.2896588375
1741759300122495966,-0.8310000000000001,,,,0.2904291661
1741759300130199252,-0.836,,,,0.2911994947
1741759300137902538,-0.893,,,,0.2919698233
1741759300145605824,-1.013,,,,0.2927401519
1741759300153309110,-1.074,,,,0.2935104805
1741759300161012396,-0.753,,,,0.2942808091
1741759300168715682,-0.1,,,,0.2950511377
1741759300176418968,0.066,,,,0.2958214663
1741759300184122254,-0.451,,,,0.2965917949
1741759300191825540,-0.738,,,,0.2973621235
1741759300199528826,-0.669,,,,0.2981324521
1741759300207232112,-0.851,,,,0.2989027807
1741759300214935398,-1.074,,,,0.2996731093
1741759300222638684,-1.018,,,,0.3004434379
1741759300230341970,-0.956,,,,0.3012137665
1741759300238045256,-0.993,,,,0.3019840951
1741759300245748542,-0.976,,,,0.3027544237
1741759300253451828,-0.939,,,,0.3035247523
1741759300261155114,-0.944,,,,0.3042950809
1741759300268858400,-0.942,,,,0.3050654095
1741759300276561686,-0.927,,,,0.3058357381
1741759300284264972,-0.925,,,,0.3066060667
1741759300291968258,-0.925,,,,0.3073763953
1741759300299671544,-0.917,,,,0.3081467239
1741759300307374830,-0.91,,,,0.3089170525
1741759300315078116,-0.91,,,,0.3096873811
1741759300322781402,-0.905,,624.0,,0.3104577097
1741759300330484688,-0.898,,,,0.3112280383
1741759300338187974,-0.893,,,,0.3119983669
1741759300345891260,-0.888,,,,0.3127686955
1741759300353594546,-0.878,,,,0.3135390241
1741759300361297832,-0.871,,,,0.3143093527
1741759300369001118,-0.858,,,,0.3150796813
1741759300376704404,-0.846,,,,0.3158500099
1741759300384407690,-0.834,,,,0.3166203385
1741759300392110976,-0.8240000000000001,,,,0.3173906671
1741759300399814262,-0.8170000000000001,,,,0.3181609957
1741759300407517548,-0.807,,,,0.3189313243
1741759300415220834,-0.804,,,,0.3197016529
1741759300422924120,-0.807,,,,0.3204719815
1741759300430627406,-0.807,,,,0.3212423101
1741759300438330692,-0.809,,,,0.3220126387
1741759300446033978,-0.812,,,,0.3227829673
1741759300453737264,-0.8190000000000001,,,,0.3235532959
1741759300461440550,-0.8210000000000001,,,,0.3243236245
1741759300469143836,-0.8210000000000001,,,,0.3250939531
1741759300476847122,-0.8240000000000001,,,,0.3258642817
